Epoch,Loss,Val_loss
1,0.6923339222416733,0.6902873516082764
2,0.6894255713983015,0.6870766282081604
3,0.6859367408535697,0.6832908391952515
4,0.6816180221962206,0.6787083745002747
5,0.6762960724758379,0.6730770468711853
6,0.6695315295999701,0.6661089658737183
7,0.6611824866497156,0.6574760675430298
8,0.6506848127552958,0.6468023657798767
9,0.6377888556682703,0.6335908770561218
10,0.6223971753409414,0.6174153089523315
11,0.6028306059765093,0.5977681279182434
12,0.5807184676329294,0.5739598274230957
13,0.5530394225409536,0.5459645986557007
14,0.522122244943272,0.5133408308029175
15,0.4871360009366816,0.4764557182788849
16,0.44926831126213074,0.43523019552230835
17,0.40740639468034107,0.39147868752479553
18,0.36479858150987915,0.34617745876312256
19,0.3221996756214084,0.30132266879081726
20,0.28261778300458734,0.2596762478351593
21,0.24537934159690683,0.22297155857086182
22,0.21445186616796436,0.1910078525543213
23,0.18838133730671622,0.16591796278953552
24,0.16718280563751856,0.14595375955104828
25,0.149996934289282,0.13139662146568298
26,0.13610326306837978,0.12062693387269974
27,0.12443507688515114,0.11319897323846817
28,0.11618577587333592,0.10807928442955017
29,0.10919499781095621,0.1044415608048439
30,0.10339164022694934,0.1019827276468277
31,0.09847651094649777,0.10025148093700409
32,0.0950609641996297,0.09900551289319992
33,0.09226499689799367,0.09796607494354248
34,0.09044964927615541,0.09717685729265213
35,0.08879005626747102,0.09647321701049805
36,0.08751790993141406,0.09583968669176102
37,0.08620020792339787,0.09526263922452927
38,0.08510761470957236,0.09475234895944595
39,0.0840691767181411,0.09437297284603119
40,0.08317053024515961,0.09398933500051498
41,0.08234071517080972,0.09379544854164124
42,0.08156688680702989,0.09356800466775894
43,0.08089265057986433,0.0933159664273262
44,0.08027953665816423,0.09311091899871826
45,0.07970831260988206,0.09288222342729568
46,0.07921323868812936,0.09268991649150848
47,0.07868826976328185,0.09251919388771057
48,0.07823434268886392,0.09239504486322403
49,0.07779622811711195,0.0922887846827507
50,0.0773981385723208,0.09214973449707031
51,0.07697405383893938,0.09200993925333023
52,0.07661088420586153,0.09187860041856766
53,0.07624317101682677,0.09171418845653534
54,0.07592819473057082,0.09155482798814774
55,0.07559586485678499,0.0913844034075737
56,0.07529098924362299,0.09113951027393341
57,0.075000490541711,0.09096966683864594
58,0.0747172562687686,0.09082276374101639
59,0.07444091434731628,0.09070762246847153
60,0.07418886052839684,0.09063538908958435
61,0.07393131348671335,0.0905267670750618
62,0.07368736194841789,0.09042736142873764
63,0.07345022577227968,0.09029339998960495
64,0.07321726350170193,0.09021599590778351
65,0.07301189050529942,0.09007984399795532
66,0.07278991411581184,0.08994586765766144
67,0.07257520836411101,0.08987614512443542
68,0.07237486360651074,0.08979465067386627
69,0.07217626928380041,0.0896901935338974
70,0.07196060342319084,0.08957574516534805
71,0.07177235197388765,0.08943981677293777
72,0.07158970894912879,0.089348703622818
73,0.0713886364617131,0.08924875408411026
74,0.07121485166928986,0.08913338929414749
75,0.0710157345641743,0.08902635425329208
76,0.07082108724297899,0.08893650770187378
77,0.07064907817226468,0.08885657787322998
78,0.07046888255034432,0.08875926584005356
79,0.07027516186688886,0.08869413286447525
80,0.07011461427265947,0.08860650658607483
81,0.06993124967045856,0.08852823078632355
82,0.06974111869931221,0.08846821635961533
83,0.06955889753545776,0.08840280771255493
84,0.06940254693229993,0.08833333104848862
85,0.06920317526568066,0.08825217187404633
86,0.06902659323179361,0.08816082775592804
87,0.06886299552791046,0.08809355646371841
88,0.06866638932489988,0.08800310641527176
89,0.06848016132911046,0.08791502565145493
90,0.06829970488042543,0.08785821497440338
91,0.06811287141207492,0.08778370171785355
92,0.06791775605895302,0.08769036829471588
93,0.06773512133143166,0.08761117607355118
94,0.06755143178231789,0.08752083033323288
95,0.06735935028303754,0.08742549270391464
96,0.06716108378587347,0.08734530210494995
97,0.06700891436952533,0.08728355169296265
98,0.06680042736909607,0.08722517639398575
99,0.06658920826333942,0.08715546131134033
100,0.06640277390904499,0.08708366751670837
