Epoch,Loss,Val_loss
1,0.6918034038760446,0.6883746385574341
2,0.6866318664767526,0.6823051571846008
3,0.6793815638079788,0.6737313866615295
4,0.6687284482247902,0.661499559879303
5,0.6535721114187529,0.6440747380256653
6,0.632376638325778,0.6199188828468323
7,0.603963705626401,0.5875886082649231
8,0.5673934573476965,0.545204758644104
9,0.5212374185070847,0.49177834391593933
10,0.4665642972245361,0.42760032415390015
11,0.40400241947535315,0.3566122353076935
12,0.3394834331490777,0.2838982343673706
13,0.27752728986017633,0.21809054911136627
14,0.2251027806690245,0.16575756669044495
15,0.18522883703311285,0.1288987100124359
16,0.15729446573690933,0.10642793029546738
17,0.13752958754246886,0.0944484993815422
18,0.12345741813381512,0.08890005946159363
19,0.11359798377661993,0.08649411052465439
20,0.10630570261767416,0.08577966690063477
21,0.09961647799972331,0.08574315160512924
22,0.09394347080678651,0.08595594763755798
