Epoch,Loss,Val_loss
1,0.6913028043327909,0.6878554821014404
2,0.6857580696091508,0.681476891040802
3,0.6776571057059548,0.6725496053695679
4,0.6659232567657124,0.6601134538650513
5,0.6501091240030347,0.6430983543395996
6,0.6277706884976589,0.6204395890235901
7,0.6007459181727786,0.5909346342086792
8,0.5657135365587292,0.553947389125824
9,0.5235459660038804,0.5086240768432617
10,0.47684783375624457,0.455593079328537
11,0.42255055091597815,0.39716649055480957
12,0.3645090298219161,0.3364238739013672
13,0.3071438886902549,0.277754545211792
14,0.25603485829902417,0.22439509630203247
15,0.21228424233920645,0.18077847361564636
16,0.1787515923832402,0.14747555553913116
17,0.15371652444203696,0.1255030333995819
18,0.13424604070005994,0.1123339906334877
19,0.12106518357089072,0.10420341789722443
20,0.1091296278843374,0.09933356940746307
21,0.10089346676161795,0.09643200039863586
22,0.0967755363971898,0.0949566513299942
23,0.09348916804248636,0.09407467395067215
24,0.09157815338535742,0.09377802908420563
25,0.0890159151996627,0.09354986995458603
26,0.08738169265967427,0.09355144947767258
