Epoch,Loss,Val_loss
1,0.6924370879476721,0.6899310350418091
2,0.6889502117128083,0.6860607266426086
3,0.6843636424252482,0.6810714602470398
4,0.6781215920592799,0.6744038462638855
5,0.6691782664168965,0.6653996109962463
6,0.6570925107507994,0.6532058715820312
7,0.6412033221938394,0.6368504762649536
8,0.6204139156775041,0.6153226494789124
9,0.5936875966462222,0.587580144405365
10,0.5598873152877345,0.5531091690063477
11,0.5204513443238807,0.511303722858429
12,0.47381125842079974,0.46217837929725647
13,0.4242512421174483,0.4061858654022217
14,0.36811289642796374,0.3471679985523224
15,0.3136323925220605,0.2883039116859436
16,0.26245747325998364,0.23416650295257568
17,0.218160212717273,0.1881251186132431
18,0.18279031348047833,0.15326009690761566
19,0.15713213113221255,0.12820126116275787
20,0.13590626113794066,0.11197740584611893
21,0.12113252090233745,0.10195022821426392
22,0.11111149507941621,0.09582722932100296
23,0.1046503536177404,0.09257874637842178
24,0.09910738558480234,0.09060543030500412
25,0.09522724072590019,0.08968175202608109
26,0.09199923717162826,0.08928942680358887
27,0.08954827950307817,0.08919967710971832
28,0.08771804844339688,0.08929841965436935
