Epoch,Loss,Val_loss
1,0.6916145582993826,0.6877221465110779
2,0.6853687772245118,0.6805621385574341
3,0.6762859740040519,0.6699894070625305
4,0.6624976992607117,0.6543753743171692
5,0.6426882445812225,0.631892204284668
6,0.6147811096726041,0.6008641719818115
7,0.5785795251528422,0.5599896907806396
8,0.5319705135894545,0.5083156824111938
9,0.47375831324042694,0.44650140404701233
10,0.41282368609399506,0.3758924901485443
11,0.3476332263513045,0.3028047978878021
12,0.28466124110149615,0.23550115525722504
13,0.23071298161239334,0.17968550324440002
14,0.18683371421965686,0.14074468612670898
15,0.15682313026803912,0.11534988135099411
16,0.1383809524052071,0.10021108388900757
17,0.12521627285715306,0.0922999456524849
18,0.11370904235677286,0.08820068836212158
19,0.10584285234411557,0.08637905865907669
20,0.09869675575332208,0.08571232855319977
21,0.09468850154768337,0.08556617796421051
22,0.09139523474556027,0.08571025729179382
