Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_stdnorm,A_std_stdnorm,B_avg_stdnorm,B_std_stdnorm,C_avg_stdnorm,C_std_stdnorm,D_avg_stdnorm,D_std_stdnorm
tt10182822,32.18260869565217,19.331246438005,37925569.866035104,279980446.1078184,0.18020706533261893,0.28203530691125955,4524.210956744031,3295.4449874107518,-0.19178116952535026,-0.34238460176464114,0.07684003747863617,0.8251649514394942,-0.7865131180329956,0.3359444525088312,0.11082703972381519,0.7639170982604486
tt10186696,28.176470588235286,12.564145296054836,10631596.603357196,19801923.914988946,0.2367593641451434,0.2695530918154224,3811.328318284544,1955.8781498093574,-0.2004334398115194,-0.3827993366823616,-0.2403458066937111,-0.19173160133268158,-0.2515240688461855,0.1402205237994041,-0.2777076042151906,-0.8546123910995532
tt10212512,30.671641791044774,20.38757893709948,4499704.621307288,22000003.46625037,0.19686915028582955,0.24976609876863864,2643.4264954967857,2708.8086218243475,-0.19504448539254812,-0.33607593324611895,-0.31160510324177704,-0.18314050203840493,-0.6288885267473476,-0.1700439594455791,-0.9142363880457777,0.055114647661785074
tt10233502,85.1111111111111,101.45710034234442,888790.918606402,1913762.1807559528,0.09387688987706178,0.0949235008963231,2970.748197739833,2442.4916182669194,-0.07746865795894572,0.1480904991407978,-0.353567872824717,-0.26164671134891493,-1.6032031457223814,-2.5980105787078025,-0.7358398131069717,-0.26666244600493044
tt10298956,69.42857142857143,69.71033361163104,1269934.320813021,2525434.571432871,0.17153119070627826,0.27801983048696993,3599.167911768439,2941.6818918077192,-0.11133907591974776,-0.0415087302785425,-0.34913856930719145,-0.2592560161437039,-0.868587552046667,0.2729808827123008,-0.3933390750303887,0.33648340371928287
tt10322976,56.353846153846156,50.27506822677718,963044.2382310979,2876127.3670830326,0.2728566843319993,0.3057389990269048,3151.2946152587474,2368.702245686453,-0.13957725791973694,-0.1575807502037624,-0.3527049679760498,-0.2578853484499487,0.08995932635544299,0.7076236544911793,-0.6374385696754261,-0.35581833742480706
tt10344086,75.0,52.4022900262956,11029683.94686463,14906021.95828414,0.2267224927564283,0.2831390986520784,5134.244522536329,2607.378755873502,-0.09930616427577861,-0.14487647649255878,-0.23571959603212916,-0.21086702335185115,-0.34647363577466184,0.3532521542533827,0.44330697609615005,-0.06743782567148307
tt10379122,109.04761904761904,67.17743115240287,13511662.369765293,26851467.27399969,0.4450780834164077,0.3359265453553958,5441.499505349908,4853.955429011034,-0.02577170422930046,-0.0566358252213925,-0.2068762900865712,-0.16417876461127454,1.7191868640587316,1.1809711429093668,0.6107668059552882,2.6469848470278574
tt10443766,29.963414634146343,23.4497101349557,191067744.70254043,323642444.67765385,0.4094402905085748,0.35760607196040256,8521.471464411035,2953.094258865772,-0.19657408138279756,-0.31778815860692133,1.8565197322018487,0.9958159931111921,1.3820506318768573,1.5209109762733661,2.2894103075587346,0.3502723779670581
tt10450770,29.701754385964907,20.64143755387572,11031921.593927134,16403700.457668187,0.29410767945756433,0.30625510789610244,5639.429974310376,3036.289151009753,-0.19713920298612433,-0.3345598293061334,-0.23569359212402646,-0.20501341141513682,0.2909953569894747,0.7157163571681926,0.718642689212061,0.45079247335868905
tt10465998,35.417475728155345,23.195883578498893,1720788.5318752609,2958388.165856218,0.3550784890806239,0.3098615818975607,4773.479474560555,2899.4211124949443,-0.18479465454394778,-0.31930407107506625,-0.3438991498881807,-0.2575638356594397,0.867783854598111,0.772266677358495,0.24668313943797693,0.28542188469606056
tt10505100,26.15730337078652,28.58847841956911,1729967.6332034788,8465333.726525676,0.3023864731853448,0.3006530901671573,4690.466915655754,3944.0441885460773,-0.20479434301802504,-0.28709821417284276,-0.34379247868368024,-0.23604017602085345,0.3693133754934034,0.6278754643306164,0.20143971046874193,1.5475860458230624
tt10541096,35.043010752688176,20.764896960353013,3870629.1640950963,8648442.272898534,0.2130796215801463,0.2508918384202697,3647.108479624225,3082.368161014583,-0.18560340653740684,-0.3338225004143059,-0.31891564861469274,-0.23532450415055328,-0.47553623503297554,-0.15239210954317745,-0.36721055056199525,0.5064673635096534
tt10550990,34.921052631578945,39.311875964833106,7785231.504193605,11477195.592098145,0.2696985404493606,0.3195580070863581,3420.281336573287,2314.638056330469,-0.18586680600071462,-0.22305553768281988,-0.2734236846601062,-0.22426844358608822,0.06008304495848185,0.9243087963107163,-0.49083567271596473,-0.4211413077572817
tt10637886,116.625,134.867284302013,691015.0417318607,1093361.2850430757,0.3324518710291449,0.3043768062050089,2326.2917062154143,1850.532104646784,-0.009406430166509055,0.34762405124212775,-0.35586624499133584,-0.2648532129298691,0.6537343264294524,0.6862641659136937,-1.0870809009944706,-0.9818965817028231
tt10675920,40.68292682926829,68.62266532503469,52721030.66260259,143501732.48125032,0.2819824453911919,0.2627766369114363,4348.521303956648,2944.6089473726915,-0.17342257877324715,-0.048004543560939375,0.24877948643732872,0.29174377491832554,0.1762897202506285,0.03396419298415058,0.015072825766488229,0.340020013924852
tt10693740,33.357894736842105,20.52414023558532,3613433.2197576636,7154271.780722774,0.3254918828654427,0.2746395674666891,2731.000468488924,1885.2359052736126,-0.18924284153483228,-0.3352603567440756,-0.3219045470039911,-0.2411644051921209,0.5878923088945993,0.2199776013779483,-0.866506901340431,-0.939965770092133
tt10758262,73.40277777777777,67.45423545762593,28689261.56135453,79987765.97896557,0.2922969907504543,0.22534346369638975,7977.3659897751595,3623.8998313780794,-0.10275577035604755,-0.05498268418137997,-0.030495974704763094,0.0435021712505466,0.27386610406553236,-0.5529963480301483,1.992862439161,1.160772138234532
tt10782442,40.606382978723396,55.745855314897604,600509.3247415225,1676450.0033262528,0.1914591974390332,0.2543460399922627,1701.1265264054655,1915.8553860369864,-0.17358789461256696,-0.1249079106348303,-0.3569180204865972,-0.2625742357776234,-0.680067092259738,-0.09822945515579866,-1.4278078558062994,-0.902969831425011
tt10796470,59.574074074074076,55.92706952473143,952384.2694993244,2539533.5436954107,0.3421918594432146,0.2846932357344261,3256.467294137553,2398.472862743746,-0.13262235981043394,-0.12382565634305424,-0.3528288484806761,-0.25920091091760544,0.7458753578313391,0.37762137183012057,-0.5801174523754004,-0.31984803697309416
tt10837312,58.60714285714285,101.4607615753784,60232699.8629533,100712061.10174452,0.3675788977111604,0.33239663239186873,6323.89928011629,4559.893044275271,-0.13471069276668787,0.14811236489386348,0.33607330450941747,0.12450218651455805,0.9860386712567091,1.1256213169434397,1.0916915245619665,2.2916844409215194
tt10911666,2567.6666666666665,3254.4667083188233,18180.613244605367,25711.26982278083,0.0740313230670915,0.10808288843513784,609.3261930693271,835.691889584787,5.284239074315754,18.978612583324185,-0.3636853175072371,-0.26902607704983683,-1.7909437175678529,-2.3916684344063732,-2.0228598754233427,-2.208075648667043
tt10933674,49.0,56.33715470273592,298149.8146247601,853737.6955184387,0.06244021121366525,0.13553688875021222,2320.155831544002,2230.4409205907536,-0.15545975194763467,-0.12137653028226632,-0.36043176894443213,-0.2657897714132396,-1.900596517536952,-1.9611835597907887,-1.0904250697988382,-0.5228723623707188
tt1226837,40.75824175824176,33.81960568629856,1861468.3185766784,4990376.616947346,0.08859905958594594,0.13192210490391984,3833.431606957697,2345.593638255972,-0.1732599171014352,-0.2558566799662469,-0.34226429678440445,-0.24962189627961645,-1.6531318218063336,-2.0178641802094894,-0.26566089002803805,-0.3837392753984943
tt1235187,41.159292035398224,36.59937771405831,1940993.7223989645,11569108.53788486,0.21823136541993232,0.29051718378014785,2734.8107890862275,2103.9316531888094,-0.1723937474130072,-0.23925522133912944,-0.34134012454675483,-0.2239092057945215,-0.4268003463710854,0.46894218174697605,-0.8644302038916531,-0.6757269824014853
tt1255919,38.35164835164835,32.30431319698796,859442.0788234473,1618656.1938073726,0.16875520637664315,0.21263822002706897,2739.267814145588,1665.2087927235793,-0.17845756532634494,-0.26490636652976884,-0.3539089384670273,-0.262800120393986,-0.8948485749980465,-0.7522174147300298,-0.8620010401681432,-1.2058131769737666
tt1319706,85.66666666666667,117.74521862027565,12603806.002643745,13717360.694549605,0.460839315502899,0.19327919200763224,7023.839085309466,2260.6495878902037,-0.07626879497450431,0.24536700923022192,-0.2174265747747462,-0.21551285472685455,1.8682893186895804,-1.0557713104823703,1.4731720773457224,-0.48637278841442905
tt1458902,83.44444444444444,107.61293235423211,661668.702195034,1956853.6340146256,0.13742735520974236,0.1674033689795902,1560.4662823395347,1138.8100564241204,-0.08106824691226981,0.18485458966342935,-0.35620728157804943,-0.26147829025902875,-1.1912124304163227,-1.461510011726774,-1.5044703734440268,-1.841833608315644
tt1477834,36.631578947368425,24.215720266662334,6649182.399190394,17457090.54912497,0.3834232546569834,0.3144804914009081,3903.631082618126,2566.5804119506874,-0.182172491022303,-0.31321336420562323,-0.28662581873284726,-0.20089628159327985,1.1359274933808592,0.8446922130032032,-0.22740083597570512,-0.1167323594734433
tt1517451,48.676056338028175,42.549316754543966,4315621.191235177,10101296.080687668,0.2999499190820016,0.28945104161734525,3819.1639551251233,2920.1694976272834,-0.15615939036391455,-0.20372077253251297,-0.31374435418936275,-0.22964608759114283,0.34626338830612546,0.4522248338191966,-0.27343703258720325,0.3104910878523738
tt1571234,35.0,17.471472074458926,6216474.159360332,39217974.23603012,0.2815953594334625,0.24196796057744435,2837.226043679057,3001.682584059499,-0.18569629915555716,-0.35349161588085487,-0.2916543621043066,-0.11584480455364288,0.17262785764154642,-0.29232051306053747,-0.8086119354552996,0.40897914418222847
tt1648190,35.32773109243698,30.155649231385226,2921938.358507756,12259932.551239688,0.2987199800559245,0.29780486891588664,3260.968883900173,2971.086901766901,-0.18498848082355895,-0.2777386979484282,-0.3299404741735363,-0.2212091498797135,0.33462807154738367,0.5832147171112956,-0.5776640000380583,0.3720119599793642
tt1680140,48.323076923076925,57.53931303360076,2649232.2891211524,15473139.230651164,0.18578416323466665,0.22550731861695145,2911.7648244959614,3159.4213911243737,-0.15692173884560015,-0.11419695526899402,-0.33310961719265075,-0.20865046990836528,-0.7337533475817638,-0.550427066172363,-0.7679868772733147,0.5995668055699293
tt1690543,38.04,56.65061105878147,294377998.129034,1489362426.9396539,0.36079154292656573,0.288297436706042,6545.324225181355,3454.2849646181517,-0.179130648904694,-0.1195044944914425,3.0570979561700526,5.551982357148368,0.9218297786219206,0.434136050403338,1.212372345708038,0.9558352467119161
tt1727824,34.009433962264154,26.959261818395714,3853334.899961288,16832486.422107007,0.2560410868353518,0.25987525887096474,2857.7899659482173,2049.084522399913,-0.18783567749574034,-0.2968282825845286,-0.31911662689351744,-0.20333751993324203,-0.06911750527013857,-0.011530064596921184,-0.7974042053384557,-0.7419959404682337
tt1759744,39.3370786516854,32.30053529323886,2798576.244882233,9434325.184365472,0.2449368175118053,0.28902442544053114,3675.655336739239,3041.6392630762202,-0.1763292789129744,-0.26492892906804955,-0.3313740769609583,-0.2322529146249544,-0.17416473786827227,0.4455353966050518,-0.3516519685929802,0.4572567377073522
tt1780790,49.404761904761905,47.38447582017589,637637.3613479538,1422148.5089457172,0.297179228547115,0.3566510478555258,2559.6054410879265,2912.062243520333,-0.15458556605897025,-0.17484405444843643,-0.35648655206240937,-0.2635681622202093,0.3200524450558115,1.5059359843842246,-0.9599204624955567,0.30069551104238823
tt1826956,29.71264367816092,17.477675774605448,455267.3063795713,1407048.0820865796,0.47521478455085503,0.3566266054248538,4664.703879549103,3312.356905918968,-0.19711568480058536,-0.35345456591046565,-0.3586058917158999,-0.2636271815884839,2.004282349548958,1.5055527215962017,0.187398364080904,0.7843508967532614
tt1828172,79.15625,45.32253121723787,705694817.9270338,1399739236.5951033,0.14192874130729652,0.24347042357061055,9991.113854218149,4416.895104311425,-0.09032968932342661,-0.18715847724111093,7.837049612688732,5.201693976148678,-1.1486289754742596,-0.2687615567771222,3.0903934593932374,2.11890740863574
tt1842422,79.43434343434343,84.96109170294838,94178420.76527518,277239872.47781724,0.20980847371462935,0.2105841487800092,5787.519839531056,3362.110584734625,-0.08972907609087387,0.04957241844760877,0.7305597369836853,0.8144535373939449,-0.506481542705151,-0.7844257119943264,0.7993544921798399,0.8444656996185503
tt1977094,39.0,32.425480176951616,359551.689413225,1139782.9512415435,0.17394447462258844,0.2394105441060641,1883.8454073195362,2390.656938818217,-0.1770572856675793,-0.26418272855343433,-0.35971821195142467,-0.26467177584608026,-0.845757702599085,-0.33242137619112694,-1.3282225783610604,-0.32929161455725925
tt2051958,2726.0,0.0,408619.2764012679,0.0,0.16740726405878356,0.09545961854248386,4796.871969047948,0.0,5.626200024881544,-0.45783539583921473,-0.35914799288326194,-0.2691265684410163,-0.9076002118745771,-2.589604133926056,0.2594324953994927,-3.217799037858947
tt2226440,42.32380952380952,48.56326168501791,2955621.8842620463,5546555.63717074,0.451017285488848,0.3092407078719492,6179.551003595288,3654.1431378643792,-0.16987867684066435,-0.16780406535221656,-0.32954903473567015,-0.24744809452371977,1.7753721675102594,0.7625312335615965,1.0130189588469525,1.1973135649329396
tt2258058,45.77358490566038,22.819754359660486,2555178.0989951533,6198518.8416628335,0.16698581426025425,0.17436850894579267,3606.0910995774334,2735.480438734145,-0.1624280128270885,-0.32155040408462177,-0.33420262982976123,-0.24489992440731428,-0.9115871590319796,-1.3522950568706573,-0.38956580553948994,0.08734082779074084
tt2319991,36.62105263157895,25.92303545715701,7615214.9268796565,27900920.32101114,0.4496604486627697,0.3017676742971085,3795.243281248349,2256.349530166749,-0.18219522526832402,-0.3030168724734256,-0.2753994633816439,-0.16007702255813433,1.7625363879092981,0.6453523931542496,-0.2864742563966898,-0.4915683262823445
tt2328900,36.470588235294116,28.44316861445732,1945199.10512878,4317317.894864876,0.21897768196238704,0.2779975097559847,3371.2035043396227,2745.8738563262714,-0.1825201912555653,-0.2879660388338536,-0.3412912533963955,-0.2522525173183187,-0.419740135100738,0.2726308886506255,-0.5175840279759709,0.09989865797576597
tt2368254,34.10185185185185,28.800700806421624,1546200.0382161585,3539805.512600535,0.3248018991225121,0.34417312309045306,5409.772810253896,3517.790759790831,-0.18763607764707071,-0.28583077168479115,-0.34592805928188064,-0.25529139099089765,0.5813650101934711,1.310279329022214,0.5934751515966852,1.0325660221738442
tt2388771,45.1860465116279,45.116261088464405,800296.1829987846,2028554.9225207327,0.27749418320097696,0.2606321698040812,2158.8369097213454,2268.1234698550493,-0.16369695085477637,-0.18839037143050694,-0.35459627851517367,-0.26119804885979003,0.13383041847044322,0.00033846838181922443,-1.178346961102623,-0.4773424824822827
tt2396489,51.265625,48.309950510835506,672393.4643778311,1117387.2390305973,0.22221486585120614,0.29282737468926884,4047.710887808151,3383.119544886037,-0.1505665607142097,-0.1693168998350374,-0.356082648102602,-0.2647593085230754,-0.38911612923205624,0.5051664926830022,-0.14887459226008004,0.8698497421249596
tt2396557,6527.0,0.0,0.0,0.0,0.21589336031940606,0.11507228428507282,1087.5134909345038,0.0,13.8354225918325,-0.45783539583921473,-0.36389659613289055,-0.2691265684410163,-0.44891805249424377,-2.2820731418600313,-1.762238671470765,-3.217799037858947
tt2458010,45.134615384615394,48.91044754138142,498060.0241185939,989062.7219779608,0.2589969194902112,0.2982737084718466,2800.511259636643,2605.147945625125,-0.1638080294047671,-0.16573058897617565,-0.35810859349662444,-0.2652608593733422,-0.041155103479526826,0.5905662263684519,-0.8286221934916616,-0.07013319858667856
tt2459244,54.56521739130435,41.4412376923576,3023643.0508627295,5203192.852267857,0.24461897219828674,0.2647461843077385,5397.446274202505,3045.5385242648995,-0.14344025492088286,-0.21033848381342232,-0.3287585543266002,-0.24879011318604125,-0.1771715787153877,0.06484713733528949,0.5867569541861298,0.46196801380305996
tt2570500,72.0,52.344054103594225,499366.4754744437,790484.3190749253,0.2186953519782819,0.24307797171202555,5578.029103736241,2880.504781914654,-0.105785424391762,-0.14522427525148007,-0.3580934111018816,-0.2660369945118816,-0.4224109982296455,-0.2749152898286532,0.6851780428607078,0.26256625852252524
tt2574538,72.20779220779221,65.70681390713563,2323201.265723647,4573604.882770515,0.195214470651556,0.2475967585106536,4395.4840465792295,2811.51055111023,-0.1053366444703086,-0.06541870061902194,-0.3368984545446723,-0.25125083065976944,-0.6445419219733032,-0.20405970062135464,0.04066841682014923,0.17920408948538855
tt2647424,48.26086956521739,48.446041154997204,15667028.268690825,27761952.17738774,0.2049773497487652,0.2286631917493417,4596.521110968867,2516.2146184303037,-0.15705609139650015,-0.16850413419237822,-0.1818285791662334,-0.16062017356462305,-0.5521843429674256,-0.5009422685432994,0.15023745387786652,-0.1775867489518538
tt2677722,34.19417475728155,27.34463908072105,295285.2322107235,794561.300860673,0.289760119788988,0.2899153401664072,2331.3505229920647,1954.3345919441736,-0.18743668294075658,-0.29452671806325315,-0.3604650585275373,-0.26602105980409446,0.2498671117684431,0.45950513907101015,-1.084323749299325,-0.8564773924217769
tt2700194,60.72043010752689,49.918937641929816,16829868.041956082,37547376.09408876,0.20160479260364772,0.2502876165767372,3842.8403105310413,2637.8134188850536,-0.13014651350167802,-0.1597076466223005,-0.1683151082043243,-0.12237426546874752,-0.5840889901396992,-0.16186644339500078,-0.26053296700736167,-0.030665192757448553
tt2709692,82.9298245614035,85.5491773313717,266908255.1627669,386523502.65916896,0.222691537658466,0.2208029901541512,8273.268513482,4085.179985681989,-0.08217969893996287,0.053084605465815504,2.7378694756517143,1.2415839010735517,-0.3846067776708491,-0.6241919902350735,2.1541349621355153,1.718113147014841
tt2728784,33.49230769230769,25.54400310590641,4271519.590068937,26926489.28794159,0.15089893564908136,0.21202044385139165,2799.31381206599,2378.127072451056,-0.18895254270102574,-0.30528054367911694,-0.3142568630667124,-0.16388554429963406,-1.0637702545610512,-0.7619042835460443,-0.8292748252719846,-0.3444308055582123
tt2777020,57.0,46.776691028004656,9244111.765964832,28006737.53062455,0.21405588472368114,0.2497290483805201,3725.0719493216884,3123.797873353885,-0.13818172497167897,-0.17847388955025723,-0.2564698991880206,-0.159663440550008,-0.4663007114223921,-0.1706249178305367,-0.3247189715769715,0.5565247471911796
tt2829242,77.77966101694916,77.85102413717577,2192642.968748375,2946417.225996438,0.2589787297329464,0.2348280437552232,5847.790040021154,3400.5004251318915,-0.09330278202142109,0.007109406606917947,-0.3384156848592646,-0.25761062356250813,-0.041327179967103375,-0.4042760081689103,0.8322029017555814,0.8908501628873321
tt2919200,142.0,315.98665726192866,59330405.08292299,242066875.26259628,0.3022805446528643,0.31652673592674857,5204.433840133519,3474.9950830336134,0.04539731164785046,1.4293119546874833,0.32558765155072705,0.676981392047855,0.3683112835172424,0.8767777855256011,0.48156149381014235,0.9808582141687566
tt2949654,95.88636363636364,112.39342748275948,16378725.102960765,36377983.082439706,0.29479297494166073,0.30945478291380346,4576.916087071425,2423.56455481168,-0.05419676998343968,0.2134048417347631,-0.1735578829579471,-0.12694478771001258,0.2974783044053551,0.7658879781705182,0.1395523416750095,-0.2895310401574595
tt2990140,34.73728813559322,33.763240457709536,1369688.7483229889,4225555.319313859,0.2077711437530241,0.2574302032845843,1930.673603605798,1275.0251015163865,-0.18626369199057266,-0.2561933064957191,-0.347979313672434,-0.2526111673942929,-0.5257548391391696,-0.04986908388196039,-1.302700317628626,-1.6772519979115663
tt2993848,37.91764705882353,42.602461062493965,5789381.932667445,21943662.88656983,0.27562728369014744,0.2757522250786679,3345.1547705006687,2645.897180550989,-0.17939490108197328,-0.20340338210592834,-0.29661764125605516,-0.18336070676850896,0.11616940706687473,0.23742432196823615,-0.5317810850807009,-0.020898000651750993
tt3076510,35.04,31.65277870898541,51068614.77695016,97090567.5366644,0.31966117151768203,0.29960018436726105,5129.9825541606515,3253.387251144604,-0.1856099090206774,-0.26879748520378166,0.2295766051796133,0.11034773482816099,0.532733335952364,0.6113656655381436,0.44098412198807196,0.7131009056736166
tt3201736,36.57364341085271,37.453801039506686,2711389.442537793,5282932.799175435,0.2577705167503133,0.2953230487112823,4122.529721793495,1848.2957157226413,-0.18229761749265114,-0.23415240235044177,-0.332387283035287,-0.24847845303652108,-0.05275696670197746,0.5442992203772584,-0.10809689975623983,-0.9845986950440914
tt3209242,29.80232558139535,26.47896039176917,1316804.2478726134,2872008.3240162632,0.2631978923467222,0.2851652415199297,5204.785571625212,2872.5365037789447,-0.1969219940076679,-0.29969675675545265,-0.34859388945286546,-0.25790144755244193,-0.0014135806527540346,0.38502252827575456,0.481753194186213,0.25293859920754785
tt3211248,39.34883720930232,40.19162455903505,73138.31896054519,212751.6911893529,0.07164960278834878,0.14552529409827078,1186.6554060901594,1130.7932666282236,-0.1763038833285115,-0.21780147017546436,-0.36304664881237464,-0.26829503761539897,-1.8134749726027288,-1.804563126538019,-1.708204435502171,-1.8515198817664655
tt3226786,31.013333333333332,41.09711857971986,357971.3045012029,700655.5808824382,0.2980459807819659,0.2851081629007169,2478.5218546956007,2090.0845765159847,-0.1943065159319084,-0.21239364486771206,-0.35973657775392665,-0.2663880862677957,0.3282519871388073,0.3841275227409299,-1.0041125646293925,-0.6924576906478361
tt3254614,281.962962962963,544.5219773465925,2080448.2603342202,3992089.951531243,0.2733738462876836,0.2987139016442141,3640.7932014419594,3351.5075359043776,0.347682792861446,2.7941791536276157,-0.3397195101747483,-0.2535236567331088,0.09485171780117957,0.5974685539141104,-0.37065249770384834,0.831654582825298
tt3263946,33.64545454545455,28.283495464713678,1641329.3186306148,7553608.669440278,0.2303158262132833,0.2649069743681546,2776.1049763231813,1771.5963775695407,-0.18862178326853146,-0.28891964479968774,-0.3448225529188687,-0.23960361415483988,-0.31248042789699615,0.06736836149946508,-0.8419240837124166,-1.077270547713624
tt3289724,27.572519083969464,10.804318146036834,4002061.2845673407,6919105.976593765,0.25095266147124107,0.27898191573415976,3316.0749483220466,2013.3752149262748,-0.20173782610937863,-0.393309442306184,-0.3173882635146144,-0.24208354061318943,-0.1172543963349589,0.2880665948946019,-0.5476301431814793,-0.7851416541186229
tt3295256,118.52631578947368,87.70006806758005,290601.02599171025,722243.7006491143,0.2934462770925594,0.2921910292143216,2328.163690487448,2036.7938916899368,-0.005300056978966948,0.06593023568729468,-0.3605194941309416,-0.2663037100311004,0.2847384402979548,0.4951884530949265,-1.0860606338377816,-0.7568460753689676
tt3369286,51.50877192982456,34.457766067339485,4919337.180340958,14232181.429816838,0.1567646913277059,0.24061580348853204,3451.3838627612677,2548.4443168056914,-0.150041423312631,-0.252045434634789,-0.3067285135932739,-0.2135007000471501,-1.00827975958272,-0.31352263909684347,-0.47388420232503936,-0.13864526742999983
tt3380190,37.94690265486726,20.982437117684967,23950735.24615634,42642419.35563429,0.2859974053501453,0.3405181708253033,5623.865819374122,3251.8423978711135,-0.17933171620976815,-0.3325232989382073,-0.08556283708328791,-0.10246050823304922,0.2142715469149036,1.252968858798134,0.7101599277165129,0.711234339176378
tt3380766,38.583333333333336,36.27432134291266,237637.37199801675,392559.1391853469,0.13914372683100054,0.1624586121535089,2493.947718216518,1874.6336103524088,-0.1779571829059103,-0.2411965351746401,-0.3611349897621846,-0.2675922679459856,-1.1749754243000519,-1.5390449063815024,-0.9957051745946134,-0.9527759759759893
tt3385524,43.544303797468345,35.76816966555827,359500.4783009592,984549.1558526921,0.17736321082242204,0.2491509055841001,3469.8218182818964,4124.901487559008,-0.1672427102176298,-0.24421939318124322,-0.3597188070806027,-0.26527850045222456,-0.8134161980559586,-0.17969032638194943,-0.4638351646620499,1.766106588137004
tt3410974,33.8,22.402349500842423,8602748.066669023,19576095.23669794,0.2207180078532188,0.28846113444040605,7143.1919714467895,3897.767984863022,-0.18828800320195052,-0.32404324501734044,-0.26392324738415207,-0.19261424299939464,-0.40327651977189355,0.43670286754633425,1.538221678243098,1.4916728967257253
tt3429692,165.95454545454547,115.28797038591007,32.51203847471117,78.97915529256572,0.2505407910270749,0.2878385198967822,7631.7311032767075,4100.177065475455,0.09713322196789968,0.23069173928290407,-0.36389621830741714,-0.26912625975438803,-0.1211507220713022,0.42694013203712766,1.8044848292801186,1.7362333446926757
tt3429774,36.814432989690715,26.849842057131962,8625201.854147367,26174250.7339398,0.4283621311871468,0.3439050670207712,3768.381953474031,2304.662938986849,-0.18177757138781464,-0.2974817633813237,-0.26366230979666183,-0.16682563630253894,1.5610526842435002,1.3060761498052467,-0.3011141927052476,-0.43319372733597533
tt3458560,54.24615384615385,46.449652070976725,2733958.5115744644,14240374.150682598,0.32504975643780704,0.3239501707712269,2349.2475068397885,2607.249692603155,-0.14412935348840217,-0.18042704385943645,-0.3321250057499065,-0.21346867915035972,0.5837097592528013,0.9931789067307881,-1.0745695515229785,-0.06759376616148816
