Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_minmaxnorm,A_std_minmaxnorm,B_avg_minmaxnorm,B_std_minmaxnorm,C_avg_minmaxnorm,C_std_minmaxnorm,D_avg_minmaxnorm,D_std_minmaxnorm
tt0328810,74.32432432432431,77.63255588122531,7429596.013007359,6754839.757017302,0.3364244009408313,0.3359432686965244,8309.913009225189,4659.362101477487,0.007297926846394862,0.023854155792341278,0.006341881954169687,0.0009352639127913434,0.44563792547303865,0.832754354289734,0.5334507958042486,0.6074367918654641
tt10005184,128.11111111111111,168.8131409079574,1056263.439652535,2578889.373085464,0.09973185055368892,0.17080273013066433,5180.699115383695,2028.1505587613974,0.0149064652313457,0.0518712145607297,0.0009016234577295823,0.0003570687466304831,0.13210782232216772,0.4233950505773495,0.32707414607806873,0.26440814042838867
tt10017502,31.970588235294123,14.597512467616339,3220427.9363187305,6070315.314554977,0.2683491626613395,0.3252183696876087,3663.7550480056293,2106.268326334429,0.0013066779536718746,0.004485377721118877,0.002748948096005103,0.0008404857934742211,0.3554634081725203,0.8061688942397508,0.22702926417861893,0.27459228261111523
tt10043732,41.670731707317074,28.350616149388536,5971662.823106107,17101600.83285153,0.31592309889581943,0.33043643883629714,4184.885639883502,3340.76894051458,0.0026788349155476396,0.008711293950840185,0.005097394343910354,0.0023678592957460513,0.4184812814029729,0.8191037264256001,0.2613986583044857,0.43553300288605334
tt10048096,28.48,27.72885861336525,11678228.086752085,22263503.22996316,0.2964252601856748,0.31429400334713725,4229.213104438426,2424.4736619376613,0.0008129084582087728,0.00852024650996946,0.009968502167599255,0.003082567742878985,0.3926538551827061,0.7790889837739695,0.26432212532721155,0.31607642228594507
tt10059624,69.64285714285714,93.3403963556869,31720023.728180297,40676136.5176146,0.290058813022098,0.28828806803563617,7731.5612618379,2196.564903677925,0.006635698725401571,0.028680704005082366,0.027076121731974667,0.005631950418539238,0.38422066692800205,0.7146240639913581,0.4953075751621647,0.2863641651270871
tt10077620,50.43589743589744,49.14332511828832,30357812.959164944,64114598.02058001,0.3501840260471298,0.2977930994863327,6235.588053172121,3338.317183572193,0.003918732367699258,0.015100269728576986,0.025913342507011508,0.008877200935740596,0.46386434059188736,0.7381856503238968,0.3966457548589326,0.4352133695673539
tt10116528,132.35714285714286,99.4532245709058,2780284.691670873,4707617.573627054,0.2041477224019584,0.19442820906642425,3903.8223714004384,2354.606719077968,0.01550709779286058,0.030558992758073368,0.002373243078451657,0.000651808923707152,0.2704202407638527,0.48195916627542956,0.24286208724273053,0.30696793260348787
tt10160782,26.62903225806452,14.973346072667349,2243784.000355879,3978417.2039359314,0.2236024705030461,0.24535867921597865,1643.5244026477815,1164.242535836768,0.0005510753955711373,0.0046008601146214235,0.001915287619407406,0.0005508450495815343,0.2961905878615178,0.6082083718261986,0.09379182934437691,0.15178123861584916
tt10178206,100.26666666666668,76.16280807148155,157144.88512865934,580153.1773766062,0.05641373666065714,0.07546037068076808,1368.821693054663,1850.536791534539,0.01096766284103019,0.023402546376277224,0.0001341384254867595,8.032704700772446e-05,0.07472733994125198,0.18705525044317436,0.07567474729124347,0.24125279542500067
tt10182822,32.18260869565217,19.331246438005,37925569.866035104,279980446.1078184,0.18020706533261893,0.28203530691125955,4524.210956744031,3295.4449874107518,0.001336669814264399,0.005939912179341678,0.03237315820589981,0.0387656283422318,0.2387077231194555,0.6991243813429704,0.28377770442810546,0.42962416041611096
tt10186696,28.176470588235286,12.564145296054836,10631596.603357196,19801923.914988946,0.2367593641451434,0.2695530918154224,3811.328318284544,1955.8781498093574,0.0007699719803424148,0.00386058498123189,0.009075100520243583,0.002741741552386851,0.313618606673283,0.6681827910781288,0.23676195684281723,0.2549860523231747
tt10212512,30.671641791044774,20.38757893709948,4499704.621307288,22000003.46625037,0.19686915028582955,0.24976609876863864,2643.4264954967857,2708.8086218243475,0.0011229323821016009,0.006264491471056158,0.0038409350235197467,0.0030460840024951214,0.26077882424006127,0.6191337219244466,0.15973696795650458,0.35314491193906644
tt10233502,85.1111111111111,101.45710034234442,888790.918606402,1913762.1807559528,0.09387688987706178,0.0949235008963231,2970.748197739833,2442.4916182669194,0.008823797533611847,0.031174723675312883,0.0007586693916966083,0.00026497633840484336,0.12435216452100473,0.23530151088470472,0.1813243565413937,0.3184254068358143
tt10298956,69.42857142857143,69.71033361163104,1269934.320813021,2525434.571432871,0.17153119070627826,0.27801983048696993,3599.167911768439,2941.6818918077192,0.0066053864279045586,0.02141989452018136,0.0010840123121155845,0.0003496674834252158,0.22721539747561312,0.6891706010816498,0.2227696394791784,0.3835043879679983
tt10322976,56.353846153846156,50.27506822677718,963044.2382310979,2876127.3670830326,0.2728566843319993,0.3057389990269048,3151.2946152587474,2368.702245686453,0.004755869937548377,0.01544802043857687,0.0008220518134246021,0.0003982238264393888,0.36143420755782074,0.7578823761039205,0.19323168088280385,0.3088055535645197
tt10344086,75.0,52.4022900262956,11029683.94686463,14906021.95828414,0.2267224927564283,0.2831390986520784,5134.244522536329,2607.378755873502,0.007393506162826885,0.01610165189041535,0.009414906740602424,0.002063863085186552,0.3003234635998371,0.7018605200427052,0.32401039155010203,0.33992159273127437
tt10379122,109.04761904761904,67.17743115240287,13511662.369765293,26851467.27399969,0.4450780834164077,0.3359265453553958,5441.499505349908,4853.955429011034,0.012209793431796657,0.02064160957022205,0.011533516439336344,0.003717809637272396,0.5895638759035428,0.8327128995667471,0.3442743479672511,0.6328057466753769
