Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_maxabsnorm,A_std_maxabsnorm,B_avg_maxabsnorm,B_std_maxabsnorm,C_avg_maxabsnorm,C_std_maxabsnorm,D_avg_maxabsnorm,D_std_maxabsnorm
tt10182822,32.18260869565217,19.331246438005,37925569.866035104,279980446.1078184,0.18020706533261893,0.28203530691125955,4524.210956744031,3295.4449874107518,0.00453787488658378,0.005939912179341678,0.03237315820589981,0.0387656283422318,0.2387077231194555,0.6991243813429704,0.2940849310555947,0.42962416041611096
tt10186696,28.176470588235286,12.564145296054836,10631596.603357196,19801923.914988946,0.2367593641451434,0.2695530918154224,3811.328318284544,1955.8781498093574,0.003972993596761885,0.0038605849812318902,0.009075100520243583,0.0027417415523868513,0.313618606673283,0.6681827910781288,0.24774579179207823,0.2549860523231747
tt10212512,30.671641791044774,20.38757893709948,4499704.621307288,22000003.46625037,0.19686915028582955,0.24976609876863864,2643.4264954967857,2708.8086218243475,0.004324822587569765,0.006264491471056159,0.0038409350235197467,0.003046084002495122,0.26077882424006127,0.6191337219244466,0.17182927721791633,0.35314491193906644
tt10233502,85.1111111111111,101.45710034234442,888790.918606402,1913762.1807559528,0.09387688987706178,0.0949235008963231,2970.748197739833,2442.4916182669194,0.012001002694742118,0.031174723675312887,0.0007586693916966084,0.00026497633840484336,0.12435216452100473,0.23530151088470472,0.193105999536458,0.3184254068358142
tt10298956,69.42857142857143,69.71033361163104,1269934.320813021,2525434.571432871,0.17153119070627826,0.27801983048696993,3599.167911768439,2941.6818918077192,0.0097897026831037,0.021419894520181365,0.0010840123121155845,0.00034966748342521583,0.22721539747561312,0.6891706010816498,0.23395483926586833,0.3835043879679983
tt10322976,56.353846153846156,50.27506822677718,963044.2382310979,2876127.3670830326,0.2728566843319993,0.3057389990269048,3151.2946152587474,2368.702245686453,0.007946114798906678,0.015448020438576873,0.0008220518134246021,0.00039822382643938883,0.36143420755782074,0.7578823761039205,0.20484196438337496,0.3088055535645197
tt10344086,75.0,52.4022900262956,11029683.94686463,14906021.95828414,0.2267224927564283,0.2831390986520784,5134.244522536329,2607.378755873502,0.010575296108291032,0.01610165189041535,0.009414906740602424,0.002063863085186552,0.3003234635998371,0.7018605200427052,0.33373862555677636,0.33992159273127437
tt10379122,109.04761904761904,67.17743115240287,13511662.369765293,26851467.27399969,0.4450780834164077,0.3359265453553958,5441.499505349908,4853.955429011034,0.015376144817769182,0.02064160957022205,0.011533516439336344,0.0037178096372723966,0.5895638759035428,0.832712899566747,0.35371096135215413,0.6328057466753769
tt10443766,29.963414634146343,23.4497101349557,191067744.70254043,323642444.67765385,0.4094402905085748,0.35760607196040256,8521.471464411035,2953.094258865772,0.004224959762287979,0.007205392537897319,0.16309488161018557,0.04481099626976734,0.5423569787359452,0.8864532833205541,0.5539167762210347,0.38499220786315874
tt10450770,29.701754385964907,20.64143755387572,11031921.593927134,16403700.457668187,0.29410767945756433,0.30625510789610244,5639.429974310376,3036.289151009753,0.00418806463423081,0.006342494609366759,0.009416816789749195,0.0022712291669625467,0.3895839177319649,0.7591617346985412,0.3665769326507012,0.3958382501502581
tt10465998,35.417475728155345,23.195883578498893,1720788.5318752609,2958388.165856218,0.3550784890806239,0.3098615818975607,4773.479474560555,2899.4211124949443,0.004994003909779377,0.007127399250761213,0.00146886018003346,0.00040961352024374974,0.4703476941965934,0.7681016576206465,0.3102880028348027,0.37799488867423314
tt10505100,26.15730337078652,28.58847841956911,1729967.6332034788,8465333.726525676,0.3023864731853448,0.3006530901671573,4690.466915655754,3944.0441885460773,0.003688283047206221,0.008784381891660895,0.0014766954347319664,0.0011720960716988106,0.4005502580210456,0.74527514999426,0.30489198065642126,0.5141814473072097
tt10541096,35.043010752688176,20.764896960353013,3870629.1640950963,8648442.272898534,0.2130796215801463,0.2508918384202697,3647.108479624225,3082.368161014583,0.004941202869809387,0.006380429981746424,0.00330395800849492,0.0011974489774236733,0.28225170426403456,0.6219242662932317,0.2370710950566419,0.40184552870042595
tt10550990,34.921052631578945,39.311875964833106,7785231.504193605,11477195.592098145,0.2696985404493606,0.3195580070863581,3420.281336573287,2314.638056330469,0.004924006293228841,0.012079360303286263,0.006645451394535986,0.0015891134717423876,0.3572508347576653,0.7921376811086185,0.22232676828597342,0.30175725445791196
tt10637886,116.625,134.867284302013,691015.0417318607,1093361.2850430757,0.3324518710291449,0.3043768062050089,2326.2917062154143,1850.532104646784,0.016444585448392553,0.04144067104981451,0.0005898484676080274,0.00015138499066267918,0.44037579233473856,0.754505698820826,0.15121472950277992,0.24125218439971444
tt10675920,40.68292682926829,68.62266532503469,52721030.66260259,143501732.48125032,0.2819824453911919,0.2627766369114363,4348.521303956648,2944.6089473726915,0.00573645330361933,0.021085686680901234,0.0450025213186588,0.01986901194411369,0.37352246636249786,0.6513849479487278,0.28266466795974143,0.3838859855350633
tt10693740,33.357894736842105,20.52414023558532,3613433.2197576636,7154271.780722774,0.3254918828654427,0.2746395674666891,2731.000468488924,1885.2359052736126,0.004703594858550777,0.006306452661851804,0.003084416284392622,0.0009905686085092329,0.4311563817393262,0.6807914221812793,0.17752180262309597,0.2457764872676145
tt10758262,73.40277777777777,67.45423545762593,28689261.56135453,79987765.97896557,0.2922969907504543,0.22534346369638975,7977.3659897751595,3623.8998313780794,0.010350081468947796,0.020726663230324183,0.024489071795541804,0.011074973452509988,0.3871854247663613,0.5585935724564812,0.5185485711295504,0.47244451915769026
tt10782442,40.606382978723396,55.745855314897604,600509.3247415225,1676450.0033262528,0.1914591974390332,0.2543460399922627,1701.1265264054655,1915.8553860369864,0.005725660318488916,0.01712902921157689,0.0005125930458697087,0.000232118487797009,0.25361263725477984,0.6304867280768316,0.11057744256798126,0.24976832107627947
tt10796470,59.574074074074076,55.92706952473143,952384.2694993244,2539533.5436954107,0.3421918594432146,0.2846932357344261,3256.467294137553,2398.472862743746,0.00840017964947463,0.017184710902641852,0.0008129524945365105,0.0003516196037476707,0.45327767525060003,0.7057129991458281,0.21167844931140428,0.3126867217852517
tt10837312,58.60714285714285,101.4607615753784,60232699.8629533,100712061.10174452,0.3675788977111604,0.33239663239186873,6323.89928011629,4559.893044275271,0.008263838530335991,0.03117584866240359,0.051414460711324834,0.013944424992975768,0.4869061131284511,0.8239627602886287,0.4110691348340557,0.5944691015076708
tt10911666,2567.6666666666665,3254.4667083188233,18180.613244605367,25711.26982278083,0.0740313230670915,0.10808288843513784,609.3261930693271,835.691889584787,0.3620511374318481,1.0,1.5518919581877804e-05,3.5599397886984387e-06,0.09806412715421702,0.26792171284693983,0.03960771352008805,0.10894839021770829
tt10933674,49.0,56.33715470273592,298149.8146247601,853737.6955184387,0.06244021121366525,0.13553688875021222,2320.155831544002,2230.4409205907536,0.006909193457416808,0.01731071777711879,0.00025449983090566875,0.00011820710576865196,0.08271019020481217,0.3359761745236308,0.1508158824337638,0.29078055058641505
tt1226837,40.75824175824176,33.81960568629856,1861468.3185766784,4990376.616947346,0.08859905958594594,0.13192210490391984,3833.431606957697,2345.593638255972,0.005747073005956255,0.010391750390271752,0.001588944044490718,0.0006909592720123275,0.11736099106463797,0.3270156527084565,0.24918256036624398,0.30579290546885046
tt1235187,41.159292035398224,36.59937771405831,1940993.7223989645,11569108.53788486,0.21823136541993232,0.29051718378014785,2734.8107890862275,2103.9316531888094,0.005803622678426146,0.011245890953656319,0.0016568267022443346,0.0016018395858183518,0.2890758597976712,0.7201497167292756,0.17776948291052538,0.2742876526621436
tt1255919,38.35164835164835,32.30431319698796,859442.0788234473,1618656.1938073726,0.16875520637664315,0.21263822002706897,2739.267814145588,1665.2087927235793,0.005407733834129773,0.00992614646031379,0.0007336173058134088,0.0002241164527569338,0.22353824476509426,0.5270991268943147,0.1780592005916475,0.2170917530786936
tt1319706,85.66666666666667,117.74521862027565,12603806.002643745,13717360.694549605,0.460839315502899,0.19327919200763224,7023.839085309466,2260.6495878902037,0.012079338221470202,0.03617957385131769,0.010758572835196063,0.0018992830174878392,0.6104416801005053,0.4791109206100979,0.4565669578403995,0.2947188270180945
tt1458902,83.44444444444444,107.61293235423211,661668.702195034,1956853.6340146256,0.13742735520974236,0.1674033689795902,1560.4662823395347,1138.8100564241204,0.011765996114557874,0.03306622620509837,0.0005647985159277874,0.0002709427095745967,0.18204042663863457,0.4149685301968576,0.1014341779028511,0.14846562944722405
tt1477834,36.631578947368425,24.215720266662334,6649182.399190394,17457090.54912497,0.3834232546569834,0.3144804914009081,3903.631082618126,2566.5804119506874,0.005165197257102147,0.0074407644744879185,0.005675723120554886,0.0024170798124361166,0.507894027025436,0.7795512604536102,0.25374570036062516,0.3346027498068235
tt1517451,48.676056338028175,42.549316754543966,4315621.191235177,10101296.080687668,0.2999499190820016,0.28945104161734525,3819.1639551251233,2920.1694976272834,0.0068635161221133915,0.013074128749199554,0.0036838019329463035,0.0013986087067237014,0.39732272484307124,0.7175069058409653,0.24825512761705862,0.3806998367393729
tt1571234,35.0,17.471472074458926,6216474.159360332,39217974.23603012,0.2815953594334625,0.24196796057744435,2837.226043679057,3001.682584059499,0.004935138183869149,0.00536845930234888,0.005306364601895941,0.005430055686759302,0.3730097206083259,0.5998032749734871,0.18442672842227076,0.39132662354818015
tt1648190,35.32773109243698,30.155649231385226,2921938.358507756,12259932.551239688,0.2987199800559245,0.29780486891588664,3260.968883900173,2971.086901766901,0.004981349561821345,0.009265926474006822,0.0024941582442132956,0.0016974899332761503,0.3956935104504573,0.7382148250227875,0.21197106380874714,0.38733789232446664
tt1680140,48.323076923076925,57.53931303360076,2649232.2891211524,15473139.230651164,0.18578416323466665,0.22550731861695145,2911.7648244959614,3159.4213911243737,0.006813744631003514,0.017680104972812624,0.0022613771216317205,0.0021423852024010314,0.24609531549467592,0.5589997449007126,0.18927193401217174,0.41189088810400626
tt1690543,38.04,56.65061105878147,294377998.129034,1489362426.9396539,0.36079154292656573,0.288297436706042,6545.324225181355,3454.2849646181517,0.005363790186125211,0.01740703351304084,0.25128021910890264,0.20621465217393523,0.4779153779225698,0.7146472875585534,0.42546230533959556,0.4503319835201043
tt1727824,34.009433962264154,26.959261818395714,3853334.899961288,16832486.422107007,0.2560410868353518,0.25987525887096474,2857.7899659482173,2049.084522399913,0.004795464461684173,0.00828377249934205,0.0032891956739845613,0.0023305981606436257,0.33915975908428825,0.6441928550515608,0.1857634343629484,0.2671372821942918
tt1759744,39.3370786516854,32.30053529323886,2798576.244882233,9434325.184365472,0.2449368175118053,0.28902442544053114,3675.655336739239,3041.6392630762202,0.005546683397022759,0.009924985623811932,0.0023888566960725568,0.001306261022300216,0.32445070845835133,0.7164493865751951,0.23892671155790352,0.39653573938569336
tt1780790,49.404761904761905,47.38447582017589,637637.3613479538,1422148.5089457172,0.297179228547115,0.3566510478555258,2559.6054410879265,2912.062243520333,0.006966266484032982,0.01455982809689073,0.000544285431961206,0.0001969083245335585,0.3936525844530114,0.8840859178874749,0.16638070082691245,0.3796429014082463
tt1826956,29.71264367816092,17.477675774605448,455267.3063795713,1407048.0820865796,0.47521478455085503,0.3566266054248538,4664.703879549103,3312.356905918968,0.004189600067422578,0.0053703655133206084,0.00038861487348668654,0.0001948175444681358,0.6294838607102278,0.884025328667603,0.30321731942385577,0.4318289518229998
tt1828172,79.15625,45.32253121723787,705694817.9270338,1399739236.5951033,0.14192874130729652,0.24347042357061055,9991.113854218149,4416.895104311425,0.011161343767625493,0.013926254369537048,0.602379082675176,0.1938055738399289,0.1880030986584326,0.6035276615479613,0.6494471758896321,0.5758265903648978
tt1842422,79.43434343434343,84.96109170294838,94178420.76527518,277239872.47781724,0.20980847371462935,0.2105841487800092,5787.519839531056,3362.110584734625,0.011200556039811538,0.026105995027012326,0.08039043119946646,0.03838617306147182,0.2779186429741048,0.5220073839293572,0.37620314111441944,0.43831529359791865
tt1977094,39.0,32.425480176951616,359551.689413225,1139782.9512415435,0.17394447462258844,0.2394105441060641,1883.8454073195362,2390.656938818217,0.005499153976311337,0.009963377438788371,0.0003069122959968264,0.00015781245759436606,0.2304121062608093,0.5934638126275453,0.12245462292272793,0.31166776690443604
tt2051958,2726.0,0.0,408619.2764012679,0.0,0.16740726405878356,0.09545961854248386,4796.871969047948,0.0,0.3843767625493514,0.0,0.00034879624822105516,0.0,0.22175271964709334,0.236630468318453,0.31180857298378933,0.0
tt2226440,42.32380952380952,48.56326168501791,2955621.8842620463,5546555.63717074,0.451017285488848,0.3092407078719492,6179.551003595288,3654.1431378643792,0.005967824241935917,0.014922033634845351,0.0025229104056713283,0.0007679668969713359,0.597431122402684,0.766562601486855,0.401686138913984,0.47638731146859836
tt2258058,45.77358490566038,22.819754359660486,2555178.0989951533,6198518.8416628335,0.16698581426025425,0.17436850894579267,3606.0910995774334,2735.480438734145,0.006454256190871458,0.0070118260240088935,0.002181092733351411,0.0008582366412677579,0.22119445451120429,0.432234096069327,0.23440486364115923,0.3566220924079922
tt2319991,36.62105263157895,25.92303545715701,7615214.9268796565,27900920.32101114,0.4496604486627697,0.3017676742971085,3795.243281248349,2256.349530166749,0.005163713005016772,0.00796537122069631,0.006500325729333015,0.003863115166099942,0.5956338153503775,0.748038041452215,0.24670022449801457,0.29415823241061734
tt2328900,36.470588235294116,28.44316861445732,1945199.10512878,4317317.894864876,0.21897768196238704,0.2779975097559847,3371.2035043396227,2745.8738563262714,0.0051424969310905405,0.008739732547195223,0.001660416404941211,0.0005977686773280871,0.290064453237373,0.689115271245779,0.2191365874905177,0.3579770727896795
tt2368254,34.10185185185185,28.800700806421624,1546200.0382161585,3539805.512600535,0.3248018991225121,0.34417312309045306,5409.772810253896,3517.790759790831,0.004808495748992082,0.008849591465416879,0.0013198319400855724,0.0004901156020460522,0.43024240842778927,0.8531549627267069,0.35164864749695596,0.4586111761744647
tt2388771,45.1860465116279,45.116261088464405,800296.1829987846,2028554.9225207327,0.27749418320097696,0.2606321698040812,2158.8369097213454,2268.1234698550493,0.006371410957646348,0.013862873746147596,0.0006831305379276544,0.0002808703510957353,0.3675771786668583,0.6460691268334242,0.14032975248629526,0.29569319020014195
tt2396489,51.265625,48.309950510835506,672393.4643778311,1117387.2390305973,0.22221486585120614,0.29282737468926884,4047.710887808151,3383.119544886037,0.007228655527354766,0.014844198709223001,0.0005739531423207656,0.0001547115844151913,0.29435252481765595,0.7258763429726756,0.2631112449784442,0.4410542125908762
tt2396557,6527.0,0.0,0.0,0.0,0.21589336031940606,0.11507228428507282,1087.5134909345038,0.0,0.9203327693175409,0.0,0.0,0.0,0.2859788676061709,0.28524740551663247,0.07069107366153204,0.0
tt2458010,45.134615384615394,48.91044754138142,498060.0241185939,989062.7219779608,0.2589969194902112,0.2982737084718466,2800.511259636643,2605.147945625125,0.00636415896568181,0.015028713434480744,0.00042514261522713306,0.00013694398455450953,0.3430751443199408,0.7393770098857371,0.1820401764163924,0.33963076403176096
tt2459244,54.56521739130435,41.4412376923576,3023643.0508627295,5203192.852267857,0.24461897219828674,0.2647461843077385,5397.446274202505,3045.5385242648995,0.0076939110816842005,0.012733649290812724,0.002580973079363303,0.0007204254550915946,0.3240296809533855,0.6562671686183501,0.3508473920870101,0.3970440825141113
tt2570500,72.0,52.344054103594225,499366.4754744437,790484.3190749253,0.2186953519782819,0.24307797171202555,5578.029103736241,2880.504781914654,0.01015228426395939,0.016083757738186807,0.000426257798376144,0.00010944914814451041,0.28969047041073026,0.6025548306430475,0.36258572380518284,0.3755287838917964
tt2574538,72.20779220779221,65.70681390713563,2323201.265723647,4573604.882770515,0.195214470651556,0.2475967585106536,4395.4840465792295,2811.51055111023,0.0101815837856447,0.020189733002700813,0.0019830779704848507,0.0006332537487329455,0.2585869856056519,0.6137562438973306,0.28571736268560427,0.36653406888482687
tt2647424,48.26086956521739,48.446041154997204,15667028.268690825,27761952.17738774,0.2049773497487652,0.2286631917493417,4596.521110968867,2516.2146184303037,0.006804973147943794,0.014886015282062364,0.013373330619689816,0.0038438738673520997,0.27151919021196874,0.5668226940039376,0.29878527039059655,0.32803660719556793
tt2677722,34.19417475728155,27.34463908072105,295285.2322107235,794561.300860673,0.289760119788988,0.2899153401664072,2331.3505229920647,1954.3345919441736,0.004821513643158707,0.008402187372457902,0.000252054631531974,0.00011001364028266309,0.38382500884736426,0.7186578342102758,0.15154356513781292,0.254784820090679
tt2700194,60.72043010752689,49.918937641929816,16829868.041956082,37547376.09408876,0.20160479260364772,0.2502876165767372,3842.8403105310413,2637.8134188850536,0.008561820376131823,0.015338592192180298,0.014365927331644362,0.005198747437986878,0.26705179912652316,0.6204264884895241,0.2497941494296507,0.34388933201802807
tt2709692,82.9298245614035,85.5491773313717,266908255.1627669,386523502.65916896,0.222691537658466,0.2208029901541512,8273.268513482,4085.179985681989,0.011693432679272914,0.026286696100684428,0.22783212490587312,0.05351740329698892,0.2949839386946658,0.5473384009285405,0.5377829689318424,0.5325811925861671
tt2728784,33.49230769230769,25.54400310590641,4271519.590068937,26926489.28794159,0.15089893564908136,0.21202044385139165,2799.31381206599,2378.127072451056,0.004722547615948631,0.00784890594843473,0.003646156932047667,0.0037281970609313953,0.1998852890892808,0.5255677498785827,0.18196233935494122,0.310034259642539
tt2777020,57.0,46.776691028004656,9244111.765964832,28006737.53062455,0.21405588472368114,0.2497290483805201,3725.0719493216884,3123.797873353885,0.008037225042301184,0.014373074061085829,0.007890747422640782,0.003877766441491173,0.283544891918628,0.6190418794173663,0.2421389139161175,0.40724668255007296
tt2829242,77.77966101694916,77.85102413717577,2192642.968748375,2946417.225996438,0.2589787297329464,0.2348280437552232,5847.790040021154,3400.5004251318915,0.010967239286089843,0.023921284534322882,0.001871633780773188,0.00040795604375936436,0.34305104961792254,0.5821044627721259,0.38012085360070746,0.4433201421122138
tt2919200,142.0,315.98665726192866,59330405.08292299,242066875.26259628,0.3022805446528643,0.31652673592674857,5204.433840133519,3474.9950830336134,0.02002256063169769,0.09709322158811068,0.050644264462054014,0.0335161781861778,0.4004099418866303,0.7846236021184599,0.33830110525185764,0.45303194278823083
tt2949654,95.88636363636364,112.39342748275948,16378725.102960765,36377983.082439706,0.29479297494166073,0.30945478291380346,4576.916087071425,2423.56455481168,0.013520355842690868,0.034535128964591294,0.013980833006386782,0.005036835220523901,0.3904916808342093,0.7670932622854494,0.29751089522189933,0.3159579028182495
tt2990140,34.73728813559322,33.763240457709536,1369688.7483229889,4225555.319313859,0.2077711437530241,0.2574302032845843,1930.673603605798,1275.0251015163865,0.00489809477377231,0.01037443104623147,0.0011691624067595484,0.0005850633832656337,0.27521993415555657,0.6381319189478579,0.1254985718030901,0.1662238607657168
tt2993848,37.91764705882353,42.602461062493965,5789381.932667445,21943662.88656983,0.27562728369014744,0.2757522250786679,3345.1547705006687,2645.897180550989,0.005346537938356392,0.0130904584009407,0.004941799896023947,0.0030382831792489136,0.3651042271724183,0.6835495380822293,0.21744335519689642,0.34494320466102435
tt3076510,35.04,31.65277870898541,51068614.77695016,97090567.5366644,0.31966117151768203,0.29960018436726105,5129.9825541606515,3253.387251144604,0.00494077834179357,0.009725949455275407,0.04359202383431973,0.013442998998627517,0.4234328453317956,0.7426651501186186,0.33346158704378354,0.4241411316593351
tt3201736,36.57364341085271,37.453801039506686,2711389.442537793,5282932.799175435,0.2577705167503133,0.2953230487112823,4122.529721793495,1848.2957157226413,0.0051570281177175286,0.011508429612682808,0.0023144342904044793,0.0007314661159263804,0.34145061419883743,0.7320627547938837,0.2679746547187528,0.24096062841332438
tt3209242,29.80232558139535,26.47896039176917,1316804.2478726134,2872008.3240162632,0.2631978923467222,0.2851652415199297,5204.785571625212,2872.5365037789447,0.0042022455698527,0.008136190277837423,0.0011240203480965558,0.00039765351056600623,0.34863987988462825,0.7068830326299136,0.3383239686710203,0.3744899667314147
tt3211248,39.34883720930232,40.19162455903505,73138.31896054519,212751.6911893529,0.07164960278834878,0.14552529409827078,1186.6554060901594,1130.7932666282236,0.005548341400070829,0.012349680657755767,6.243066034305637e-05,2.9457246405885404e-05,0.09490922851693702,0.36073597423112436,0.07713554399283012,0.14742048786590434
tt3226786,31.013333333333332,41.09711857971986,357971.3045012029,700655.5808824382,0.2980459807819659,0.2851081629007169,2478.5218546956007,2090.0845765159847,0.004373002444068434,0.012627911809535644,0.0003055632839460166,9.701160999629059e-05,0.39480071064944033,0.7067415430597527,0.1611100666451924,0.2724824218928526
tt3254614,281.962962962963,544.5219773465925,2080448.2603342202,3992089.951531243,0.2733738462876836,0.2987139016442141,3640.7932014419594,3351.5075359043776,0.039757890998725745,0.16731527041119404,0.001775864697851404,0.0005527381555432731,0.3621192559087139,0.7404681845428152,0.23666058631454623,0.4369329837827197
tt3263946,33.64545454545455,28.283495464713678,1641329.3186306148,7553608.669440278,0.2303158262132833,0.2649069743681546,2776.1049763231813,1771.5963775695407,0.004744141926883044,0.008690669777760372,0.0014010340223680226,0.0010458601319944282,0.30508330165785996,0.6566657437213951,0.18045370747977849,0.23096140558169467
tt3289724,27.572519083969464,10.804318146036834,4002061.2845673407,6919105.976593765,0.25095266147124107,0.27898191573415976,3316.0749483220466,2013.3752149262748,0.0038878340501931,0.00331984288498624,0.0034161480914498862,0.0009580079411897852,0.3324194771164962,0.6915554700564142,0.21555309464488542,0.2624818923149248
tt3295256,118.52631578947368,87.70006806758005,290601.02599171025,722243.7006491143,0.2934462770925594,0.2921910292143216,2328.163690487448,2036.7938916899368,0.016712678481313265,0.026947600306805326,0.0002480562064711819,0.00010000066526467271,0.3887078041771232,0.7242989353730205,0.15133641312249654,0.2655349638670461
tt3369286,51.50877192982456,34.457766067339485,4919337.180340958,14232181.429816838,0.1567646913277059,0.24061580348853204,3451.3838627612677,2548.4443168056914,0.007262940204430988,0.010587837933404306,0.004199132178366184,0.001970564242886554,0.20765524627622597,0.5964514748084042,0.22434850961437292,0.33223836360718684
tt3380190,37.94690265486726,20.982437117684967,23950735.24615634,42642419.35563429,0.2859974053501453,0.3405181708253033,5623.865819374122,3251.8423978711135,0.0053506630929028845,0.0064472735468613755,0.0204442792556646,0.00590419868006614,0.37884080362329603,0.844094869261122,0.3655652239847859,0.42393973054563877
tt3380766,38.583333333333336,36.27432134291266,237637.37199801675,392559.1391853469,0.13914372683100054,0.1624586121535089,2493.947718216518,1874.6336103524088,0.005440402331265276,0.011146010881042648,0.00020284658256950082,5.435308752292415e-05,0.18431398434282978,0.4027111993868067,0.162112786026184,0.24439427573885064
tt3385524,43.544303797468345,35.76816966555827,359500.4783009592,984549.1558526921,0.17736321082242204,0.2491509055841001,3469.8218182818964,4124.901487559008,0.006139918753168125,0.010990485652881425,0.00030686858233754225,0.0001363190436725921,0.23494066751728418,0.6176087477669301,0.22554702244455105,0.5377596485942553
tt3410974,33.8,22.402349500842423,8602748.066669023,19576095.23669794,0.2207180078532188,0.28846113444040605,7143.1919714467895,3897.767984863022,0.0047659334461364914,0.006883570031175682,0.007343281199241485,0.002710473688029369,0.292369741490747,0.7150530703611317,0.4643251914034608,0.5081484607968816
tt3429692,165.95454545454547,115.28797038591007,32.51203847471117,78.97915529256572,0.2505407910270749,0.2878385198967822,7631.7311032767075,4100.177065475455,0.023400246115982157,0.03542453517536978,2.7752183259366823e-08,1.0935322889213426e-08,0.3318739010828061,0.7135096997371018,0.49608144642247054,0.5345363482144889
tt3429774,36.814432989690715,26.849842057131962,8625201.854147367,26174250.7339398,0.4283621311871468,0.3439050670207712,3768.381953474031,2304.662938986849,0.005190980398997563,0.008250151088809854,0.007362447688154526,0.003624043358004936,0.5674214205616533,0.8524904908351061,0.24495417158357286,0.30045680749849474
tt3458560,54.24615384615385,46.449652070976725,2733958.5115744644,14240374.150682598,0.32504975643780704,0.3239501707712269,2349.2475068397885,2607.249692603155,0.0076489218621198325,0.014272584799299257,0.002333699183326718,0.001971698593433561,0.43057072771584465,0.8030252141362018,0.1527069134677831,0.3399047668703132
tt3511822,69.84444444444446,69.03813939669888,20851116.23746453,33183007.746204395,0.13965445546746108,0.15792378841395882,4104.115649567042,2271.2613295911874,0.009848342420254437,0.021213349400757052,0.017798453315518093,0.004594464232946435,0.18499051092471697,0.3914700328955138,0.26677769436192045,0.29610227011493095
tt3514532,40.7032967032967,44.20668103887021,71105993.32948561,116207816.40877642,0.21893507814612334,0.2963388911486049,8774.701818492376,5270.377929767899,0.00573932553627985,0.013583387080246484,0.060695872984221744,0.016089941579813544,0.29000801893521216,0.7345808800006635,0.5703773771817799,0.6870943686822678
