Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_minmaxnorm,A_std_minmaxnorm,B_avg_minmaxnorm,B_std_minmaxnorm,C_avg_minmaxnorm,C_std_minmaxnorm,D_avg_minmaxnorm,D_std_minmaxnorm
47metersdown,34.80487804878049,23.842183882819985,11937779.160579428,30622012.29551432,0.2456085760468996,0.24974261700357556,3832.149222456684,3285.912168339273,0.07110133330848487,0.06664871114080446,0.031571907254057216,0.04006519774151016,0.45118513302559987,0.47181115660021233,0.37795643685493263,0.8313653424554623
adogsjourneymovie,34.63247863247863,29.10975349530181,2688809.223522822,4606428.453921334,0.3359944296817529,0.349168693945698,3225.348524584389,2086.338315789782,0.06952166846822597,0.09783139046468915,0.006550903103831617,0.005409316468639073,0.7174824827752833,0.8714047174524651,0.2849939056104968,0.35938219156524537
aftermathmovie,35.692307692307686,26.611910622543594,737843.0010296162,1447867.703815384,0.20429768996170852,0.2599513991686895,3212.997036429973,2613.398541739849,0.07923269150072429,0.08304479265341265,0.001273003588300549,0.0012017343126769784,0.3294738359819283,0.5128402683059625,0.2831016441027293,0.566758790866837
aftermovie,58.276595744680854,54.90405640467415,5730162.1264876025,14299287.334890012,0.212973970075358,0.2316550068940771,3180.640515062546,2106.905406681398,0.28616846044873445,0.25052713730402515,0.01477859809313978,0.018321368284154888,0.35503613701727316,0.39911702289553996,0.2781445896050535,0.3674744989651099
alitamovie,35.784313725490186,29.192272497163273,2531454.7904955284,6295080.15899654,0.2673263193152564,0.2696369020701653,2845.366840575144,2350.3135919548176,0.08007572623267264,0.0983198820770403,0.006125216140999378,0.007658803290024753,0.5151705604163894,0.5517663198215872,0.22678029561320417,0.46324564468794366
angelhasfallen,36.421568627450974,27.8171326366979,1209756.4450619791,4667335.491197369,0.2507026365795701,0.28292585750320864,3686.115581034615,2869.075018383901,0.08591477826952829,0.09017940203615478,0.002549659077726727,0.005490451955175645,0.4661933977568799,0.6051746527741972,0.3555839231102387,0.6673570064735661
angrybirdsmovie,34.65,30.910529489695467,369915511.078566,751228830.3413737,0.3415629566501276,0.34148056657907155,7726.730432469832,2614.321826955031,0.06968221360706969,0.10849152872546679,0.9999999999999999,0.9999999999999999,0.7338886338935595,0.8405061213778735,0.9746105420485226,0.5671220657615887
annabellemovie,52.36363636363637,45.78825983035402,4579331.774892684,34055753.87676357,0.092468661458162,0.13234750118080255,1387.4944020693085,1821.0507450331907,0.2319890772670621,0.1965639280309608,0.011665285886545479,0.044639353804509674,0.0,0.0,0.003432641943360709,0.2550024043002996
annamovie,37.91011235955056,33.61267833617541,9961093.345247297,30478166.89014458,0.3236956404202224,0.29021756294467305,4568.54899177322,2762.1518072336157,0.09955403672657762,0.12448756620839423,0.026224429175340805,0.03987357839056668,0.6812474431781961,0.6344800285031083,0.4907736877307568,0.6252871047374164
apollo11movie,65.6829268292683,58.86505403510321,6274530.625040619,15502910.006607102,0.18749989547658708,0.23665064533322386,4119.307187002707,2746.299971683731,0.3540313399213333,0.27397524107842264,0.01625126440671218,0.01992473819744795,0.27998370037842063,0.419194501702142,0.4219493514062873,0.6190500570772606
arcticmovie,72.625,94.80177863385715,419908.7930152336,1445080.847051207,0.2592962563654242,0.31775367317583825,2704.271821942177,2309.402487760581,0.4176403076402764,0.4867115581188972,0.0004129042267106498,0.0011980218848594098,0.49151216260446823,0.7451476991756283,0.20516438428664546,0.447148801777476
artofracingmovie,32.21212121212121,25.5755062460723,10083699.589024223,22962107.516971376,0.32656317688952,0.3452114155001141,3901.6878242191683,2082.9115481307167,0.04734436880090018,0.07690954097210677,0.02655611274175559,0.029861284879778766,0.6896958599533414,0.855500409106122,0.388609826776379,0.35803389892477405
avengers,63.70909090909091,71.98678482945772,1709567.363935003,7479738.692924302,0.2627411998693503,0.26814156391658595,3105.3959403203803,3241.1817555333537,0.33594543643958996,0.35165256736664946,0.003901784899364963,0.009236910694827865,0.5016617522608209,0.5457565534117668,0.26661703837617373,0.8137657581265041
beachbummovie,33.64485981308411,20.565487983716434,10557472.489571773,13171636.554763962,0.19065556415466034,0.1999194087997236,4604.061084524547,2391.801511969245,0.06047229487960601,0.04725150047622749,0.02783779857180351,0.016819202052127866,0.28928102038884923,0.2715716038433461,0.49621417921919164,0.47956944098499815
bernadettefilm,35.05555555555556,24.798384555111852,8255672.661522896,12435050.248323254,0.19538465196635715,0.2678772859709604,4734.061698776954,1978.8730578672605,0.07339824621103783,0.07230917718622841,0.02161079778765694,0.015837980652728793,0.3032139922018497,0.5446944199293333,0.5161304156484031,0.3170990166379985
blindedbythelightmovie,34.0990099009901,15.943902245739093,9422088.193971574,46377098.97962064,0.2198081136250925,0.2517577031617694,5058.690847604672,2780.5749886703893,0.0646335904422862,0.019892882244832696,0.024766272189336507,0.06105286486029461,0.3751710833823913,0.479909791064544,0.5658639566554746,0.6325358716269831
booksmart,65.2,92.35521100620147,3016540.562397561,4491566.6872811895,0.25652478108508275,0.26504735826352016,3997.886217255943,2530.261603946949,0.34960636825392855,0.4722284967851448,0.007437506395435943,0.005256306804442764,0.48334676401197113,0.5333209359867981,0.4033475259084056,0.5340478129045709
breakthroughmovie,42.778761061946895,35.33749657165541,6133070.505461895,14566034.76002952,0.2617181029821375,0.3021658648296213,4441.6177215404605,2780.809150132829,0.1441645890110562,0.13469805375496902,0.015868575927545484,0.018676707881827084,0.4986474753729511,0.6825002727205629,0.4713276781656982,0.6326280045662136
brianbanksmovie,31.264705882352942,30.076349405154637,10297295.811867718,21458279.44443366,0.34325343849115697,0.3194153474397913,3766.2704032469055,2255.590559479473,0.03866337255589666,0.10355339368630738,0.02713394919431307,0.02785800532802966,0.7388691791444206,0.7518259706767361,0.36786372962732095,0.4259760132812814
brightburnmovie,59.59090909090909,49.55345362172268,540250.9142165811,1485915.9902977063,0.2075671531564025,0.2645344584359853,1972.9329280361585,2133.6408942888493,0.2982112772207156,0.218852922619722,0.0007384627196582564,0.0012524191985898371,0.33910642060483226,0.5312595907668265,0.0931224650644007,0.3779938176837802
brittanyrunsmov,34.22222222222222,27.66979009589009,50759158.32664992,108047709.2561344,0.2584162101962064,0.27952030258155425,6327.54497364966,2118.2921206455,0.06576256277822659,0.089307171474666,0.13659440120118904,0.14320552231291692,0.4889193457742283,0.5914877221451837,0.7602537979175115,0.3719547042677182
captainmarvelofficial,48.206896551724135,41.974030814092686,3340471.784634978,9325367.523878833,0.3794836910346744,0.3437300103811567,4021.385875857688,3714.507395610676,0.1939016180874721,0.1739846573175557,0.008313829327735302,0.011695509895553378,0.8456117704361632,0.8495466395845355,0.4069476993338127,1.0000000000000002
captivestatemovie,35.32142857142857,37.45693104985337,3835082.525272762,23233192.851232953,0.3950260915789848,0.3629997148443964,2171.7862060700627,1778.2432599630185,0.07583439283007756,0.147244569614015,0.00965188723888282,0.030222403093238415,0.8914032290245668,0.9269916123708883,0.12358700496540093,0.23815941323129225
childsplaymovie,35.59756097560975,47.791176794645,2813976.902440035,8846657.03065233,0.1457554155379225,0.21460886823456424,2206.9517154157334,2114.2136493123367,0.0783645443787199,0.20842068968853056,0.0068895160558657504,0.01105781004156004,0.15699493690162547,0.3306085645994222,0.12897439949664685,0.3703499929391489
clarathefilm,31.23404255319149,19.089055309101447,2292385.0013869717,9968953.235481312,0.15708921477510845,0.2007756503116478,2809.31358240141,2409.859409356953,0.038382409986529115,0.03851139260432922,0.005478466694716456,0.012552843336387126,0.19038689568812495,0.2750128398371837,0.22125689698958417,0.4866744835710702
coldpursuitmovie,31.719298245614038,25.51487655904552,4337082.169517238,15039809.195643485,0.2395739192226644,0.2838040882286133,4796.309216423155,3599.4162349641283,0.042828720608098975,0.0765506285652192,0.011009934163841262,0.01930783231442616,0.4334056569868517,0.6087042634518727,0.525666803500896,0.9547163448702058
