Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_minmaxnorm,A_std_minmaxnorm,B_avg_minmaxnorm,B_std_minmaxnorm,C_avg_minmaxnorm,C_std_minmaxnorm,D_avg_minmaxnorm,D_std_minmaxnorm
angelhasfallen,3.595161143867589,3.325652112768498,14.005929612239619,15.356098908184451,0.2507026365795701,0.28292585750320864,8.212328494502836,7.961744963560009,0.08657101047549942,0.19098353611461028,0.4351966654361584,0.5045441110418398,0.4855335679732795,0.6051746527741972,0.5661142649925539,0.7413942352622875
angrybirdsmovie,3.5452977256359124,3.4310968860424538,19.72878518909076,20.43722086417056,0.3415629566501276,0.34148056657907155,8.952441080883965,7.8687600032681475,0.0720685529633075,0.216320840873367,1.0,0.9781351609606319,0.7435300266665046,0.8405061213778735,0.9879057364485107,0.6643223748776199
annabellemovie,3.9582123878975213,3.824027722678768,15.337063644767374,17.343509559448613,0.092468661458162,0.13234750118080255,7.235254811067808,7.507168945914405,0.1921621517973705,0.3107381177838251,0.5665697064341221,0.6897827069868017,0.03623066881363002,0.0,0.009278245391709738,0.36461266482087407
annamovie,3.6352178933737735,3.514903327231348,16.114197397155305,17.232521145574697,0.3236956404202224,0.29021756294467305,8.426950926201515,7.923765295251603,0.0982212608672971,0.23645867488087124,0.6432670350415867,0.6794379209512207,0.6927960614979045,0.6344800285031083,0.6884279682579972,0.7099142659840982
apollo11movie,4.184839026107291,4.0752476044793395,15.652009239394063,16.556538306629832,0.18749989547658708,0.23665064533322386,8.32344026970886,7.918009819867809,0.2580750656793992,0.37110369598183046,0.5976524971253422,0.6164322648783871,0.30607037247042534,0.419194501702142,0.6294370621218244,0.7051437612289755
arcticdogsmovie,3.610917912644224,3.4813444988999875,19.228217094167157,20.671807040843632,0.31903532445453675,0.33199816308151125,8.884452108464432,8.156888757612219,0.0911537662876033,0.22839483032624974,0.9505976473820642,1.0,0.679563167154095,0.8023963266885619,0.9491587008659463,0.9031418469504375
arcticmovie,4.285309215172076,4.551788171045493,12.947792807189474,14.183675827479961,0.2592962563654242,0.31775367317583825,7.902587957976658,7.744744106749607,0.28729618007200053,0.4856115391883129,0.33076642289526814,0.3952672460994975,0.5099350170369047,0.7451476991756283,0.38959258562246735,0.5615300971592108
artofracingmovie,3.4723428168754675,3.2416351062096123,16.12643077599179,16.949355916011978,0.32656317688952,0.3452114155001141,8.26916451393827,7.641521976667918,0.05085008254701229,0.1707951053939124,0.644474378660003,0.653045222737962,0.7009383864828699,0.855500409106122,0.5985052129516868,0.4759730181080064
avengers,4.154327266823811,4.276482558134478,14.351750892921267,15.82770841523942,0.2627411998693503,0.26814156391658595,8.040896503249371,8.08369328164729,0.24920091488261764,0.4194584051870698,0.46932665698831355,0.5485009464676687,0.5197168802718237,0.5457565534117668,0.46841487009510185,0.8424727722242542
beachbummovie,3.515860289982295,3.023614330246787,16.172344460015754,16.39357632983868,0.19065556415466034,0.1999194087997236,8.434694037461089,7.779802131681528,0.06350686234974134,0.11840693410012348,0.649005718214288,0.6012432309693623,0.3150308443587019,0.2715716038433461,0.6928407810542128,0.5905884222306437
bernadettefilm,3.5569341046450487,3.2107785121425256,15.926411117361605,16.336029676089908,0.19538465196635715,0.2678772859709604,8.462538823106229,7.590282798960708,0.0754529196625916,0.16338058020295043,0.6247339241516595,0.5958795375952863,0.32845901528435584,0.5446944199293333,0.7087095736213902,0.4335027225023538
blackandbluemovie,3.4754830210456236,3.1793531604027385,14.462366600418408,15.333444764563591,0.2296098066613827,0.2439348850393909,7.936220752064562,7.630241233498678,0.051763390923620256,0.1558293883376749,0.48024360563581003,0.5024326089453837,0.42564080710159236,0.44846987262905724,0.40875997443404977,0.46662281932482763
blackchristmas,3.409040559123181,3.257169161880508,14.653509796046214,15.810501286017065,0.18361652404602608,0.20828077841273207,7.879860248149233,7.643732233415513,0.03243902417927369,0.17452778071249253,0.4991080191825127,0.5468971387919046,0.2950435999904566,0.3051759615734496,0.3766400236105074,0.47780501974493994
blindedbythelightmovie,3.5292683487063616,2.769076451791541,16.058567298628322,17.652316338883704,0.2198081136250925,0.2517577031617694,8.528863003036397,7.930413015755187,0.06740651080671822,0.05724407510936036,0.6377767575519279,0.718565351481766,0.397809052925543,0.479909791064544,0.746507841021006,0.7154243203511736
bombshellmovie,3.722750517519977,3.426232655660684,17.127229325640187,18.433523384740912,0.29994018121624777,0.3205948130750793,8.682218687956565,7.789560683320284,0.12367956692872462,0.21515201586883603,0.743245761316332,0.7913785349196494,0.6253428063861296,0.7565662449347859,0.8339055169812202,0.5986769316745155
booksmart,4.177459468932607,4.525642131758265,14.919621223614106,15.317712126982162,0.25652478108508275,0.26504735826352016,8.293521054739381,7.836077977145621,0.25592876849039803,0.4793289123203719,0.5253712403380236,0.5009662327366011,0.5020654562965435,0.5333209359867981,0.6123860486152326,0.6372334290255468
breakthroughmovie,3.756041742551088,3.5649446260025246,15.629206080622573,16.494202990138415,0.2617181029821375,0.3021658648296213,8.398773940764611,7.93049722553345,0.13336210763019196,0.24848308916070605,0.5954019947424368,0.6106222394076519,0.5168118126515909,0.6825002727205629,0.6723698544421834,0.7154941187815105
brianbanksmovie,3.442489853725786,3.4037391288560217,16.147391876192422,16.881621116949542,0.34325343849115697,0.3194153474397913,8.23384050782032,7.7211671065542875,0.042167538408547034,0.20974705053908682,0.6465430835452587,0.6467319330980184,0.7483301234318703,0.7518259706767361,0.5783739994142145,0.541987976996559
