Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
scarystoriesmovie,37.851485148514854,38.64906493780427,596808.576946695,1274101.4556364885,0.17534742444299276,0.2421560199516503,2335.2634717426513,2214.5979954276077
secretlifeofpets,56.25,34.05418476487141,50332158.665555574,43068536.67360691,0.39916499138559786,0.38116551699183465,6219.981033469798,1846.686011544515
serenityfilm,31.414285714285715,21.714046051308987,7187112.651418575,11556747.803393316,0.35184733957217496,0.3338793854912322,4817.67661711096,3501.130865247786
shaftmovie,33.922222222222224,20.357487171815123,2792205.496068482,5850628.069268892,0.25286338587937723,0.2658602348019674,4015.850023193711,2084.808145775391
shazammovie,38.023622047244096,46.08490359799702,13209435.577955164,35925967.43100311,0.2512032092455732,0.2917241394305147,3279.879402728454,2811.348898408603
spidermanmovie,41.650485436893206,38.66201787255734,6196187.433458823,15178786.403259927,0.25113204911942033,0.27142640893401004,4178.557569855797,3354.2100731645737
spiesindisguise,39.25,41.58299933065595,35093803.13884073,76992099.60262473,0.29809810881248827,0.2817230901793709,5496.9365708509395,3127.2317354922366
starwars,71.18867924528301,79.77493260317122,3105749.946352082,10364669.322023693,0.31535035335545053,0.3134888759928826,3471.4914187152276,3014.078366996312
stormboymovie,36.171052631578945,22.23817731899164,4235474.678606671,12955000.79510676,0.31197882196735005,0.3175432254390574,4375.124012635217,2560.513308722472
stubermovie,34.48837209302326,29.487776019212117,9743397.420957685,39431366.6482111,0.21726156103172758,0.23285683345854985,4443.794607795232,2349.983933678558
taosdfilm,37.59803921568628,33.14385158843355,2506131.178167068,5323323.809679827,0.1292354423930392,0.22288077474426352,3585.3702892695146,1873.3958811630491
teenspiritmov,40.25581395348837,56.19136448727803,4988774.635774652,15704033.357292924,0.1941916083736383,0.24549484138556088,3571.1985272667775,2940.180075563294
terminator,40.108695652173914,44.902904070347724,877479.9625412353,1972339.9737369788,0.2649444477476516,0.26460212541054334,2478.197158495831,2531.5892493256556
theaeronautsmov,37.62222222222222,29.465074533826495,1472162.0690722456,2881083.9295277847,0.3215979336100337,0.3275423780959564,4727.368953984758,3715.624037427394
thebestofenemies,38.277227722772274,32.18791323852966,6686644.965125159,32142694.620012425,0.2087564740650163,0.23764815329660308,4112.208111828966,2173.704004046265
thedeaddontdie,34.74226804123711,39.26470526302307,4864313.17030752,16091716.832754543,0.13990421202430905,0.20834405980183293,2038.7268349949481,1783.1689461538515
thefarewell,51.542857142857144,49.78372818338072,2585784.025127129,5381441.735664036,0.1166948728602518,0.20066702251274424,3010.310484209488,1499.876902123745
thehighwaymen,40.343434343434346,40.362038774867045,609602.8122778825,937336.182053537,0.2925485286723508,0.3150189103020815,3506.441227531765,3088.287387493481
thehummingbirdprojectfilm,32.612612612612615,27.299860135988343,3652352.51432504,15738470.062458843,0.2884458020045337,0.2799974954023706,4841.195779813154,3306.000073733646
theintrudermovie,38.673469387755105,36.07723447199109,4636762.451790135,13820076.31188661,0.25932823601851135,0.2599728339936668,2443.449214422691,2293.033959644138
theirishmanfilm,42.956989247311824,45.54683610425,2047921.5626941845,6383189.799161439,0.18697391085200118,0.24357736922890943,2903.4090883368144,2502.7976576901983
thekitchenmovie,42.58139534883721,38.857959920919576,1186106.0593065915,2587737.9436532822,0.201860322406047,0.25512691234247065,2094.576804265575,1691.8817116122984
thelegomovie,41.58426966292135,37.4939123114895,129395206.71378782,162257793.53446954,0.27559579470776113,0.2667822881909082,6357.52207421196,2889.175640014068
themustangfilm,31.691056910569106,35.5395417206273,4055545.0563493394,8115060.734937881,0.30440363466820425,0.3022344302183055,5131.819749675076,2510.4700169821235
thenightingalefilm,52.57142857142857,41.71692750930163,177031.78820755697,609115.443307005,0.17709576284823478,0.25884022282478003,1863.518768939807,1895.0871510219254
theprodigymovie,42.30508474576271,57.27668624933431,358949.2251820213,545746.0835165336,0.13836306751499733,0.21866886757106474,2531.441782505687,1998.6543322780933
thesunisalsoastar,34.94949494949495,24.73592804219321,3711920.2669716147,6021948.261560019,0.2610930240207124,0.2848349501785386,3623.481107038056,2101.027959224136
theupsidefilm,30.66176470588235,23.489428344356035,2019966.632728226,5025208.5227019265,0.2141894662825904,0.22146539659078904,3288.5897681776937,1767.8340933176273
tolkienmovie,48.957142857142856,61.310086728807335,1674472.6035341013,4095700.814488639,0.23575377326809877,0.28239517613606285,3024.557939279789,2546.633755516349
toystory,37.252631578947366,26.654502304015963,53515538.79496049,96247575.0398332,0.20819029330190567,0.29015777751446875,3352.3279779168693,3053.4280294092423
triplefrontier,39.8375,42.17061884475968,1079015.3766733478,2430235.460920923,0.21795914140614414,0.28413512227211146,2443.173512262969,2493.355739507596
uglydolls,51.26315789473684,61.94947752375558,152079500.1638547,233737567.19297916,0.30895101693617943,0.3338243768541472,6057.313259261612,1965.6397709909709
uncutgems,42.68235294117647,50.002402710435916,13102283.78842413,34197982.58543422,0.28382039666223546,0.25802720558317327,3592.894214638007,2667.0249926792694
underthesilverlake,30.866666666666667,18.62055529153412,8764439.387598388,27857998.21998825,0.2006809928306094,0.26236221315286307,3840.9173536394933,2807.000314460976
usmovie,43.01020408163265,52.851832725150885,2255389.980157231,6467894.183698282,0.17580750420957664,0.22067403643376038,3444.948763105977,3236.149083423782
wavesmovie,45.28333333333333,43.80528570338922,16710188.881310275,74940181.47261006,0.24238707345263685,0.273434843781873,3819.9512478829565,2272.659685379361
whatmenwant,32.08695652173913,19.626320046389925,20036619.321368393,52760564.312601514,0.24150032759410664,0.2609700849010599,6006.485656169421,2582.2588842160026
wonderparkmovie,27.282442748091604,13.193379561810135,157995810.98105168,442170469.87407804,0.4318856842704996,0.33171153689692306,5554.107409720427,2757.092203086163
wrinklestheclown,39.423529411764704,26.87241159982318,12530777.28392847,34899417.644456856,0.21866246245299653,0.2819093253378551,3848.6128584757644,3919.6016398334114
xmenmovies,41.54929577464789,33.95472907069986,4791049.479459798,14875020.34494466,0.31954898418828703,0.27962685240542606,2953.689531997456,2301.564007557485
yardiefilm,40.67032967032967,40.92395922137612,850287.4400983432,2444443.6430260376,0.17679586649230447,0.1974506125065437,2192.990324829753,1674.5729142620385
yesterdaymovie,31.888111888111887,23.459265363605663,13471898.127445552,29711554.45932309,0.18015123324410048,0.2530203236644509,4528.466899711925,3376.1800822295013
zombieland,37.35294117647059,30.97141220064759,9340856.34328672,17972340.465277605,0.2869995762875682,0.30573837696483347,5069.342220684563,3011.0178452937666
