Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_robnorm,A_std_robnorm,B_avg_robnorm,B_std_robnorm,C_avg_robnorm,C_std_robnorm,D_avg_robnorm,D_std_robnorm
tt10505100,26.15730337078652,28.58847841956911,1729967.6332034788,8465333.726525676,0.3023864731853448,0.3006530901671573,4690.466915655754,3944.0441885460773,-0.6288986311268585,-0.33627310827458573,-0.15521351702409686,-0.06091080338265597,0.3484032837167394,0.40020755197934094,0.25624524940416443,1.3033149857680004
tt10541096,35.043010752688176,20.764896960353013,3870629.1640950963,8648442.272898534,0.2130796215801463,0.2508918384202697,3647.108479624225,3082.368161014583,-0.36714588202723947,-0.5294634159387523,-0.05014784662262023,-0.05706664029750898,-0.2952743991593946,-0.194280636148718,-0.16878739539569326,0.44356240173549283
tt10550990,34.921052631578945,39.311875964833106,7785231.504193605,11477195.592098145,0.2696985404493606,0.3195580070863581,3420.281336573287,2314.638056330469,-0.3707384911582115,-0.07147667434286885,0.1419844981139764,0.0023199328693783586,0.11280553927352942,0.626060990377022,-0.2611899075084362,-0.32245396665835757
tt10637886,116.625,134.867284302013,691015.0417318607,1093361.2850430757,0.3324518710291449,0.3043768062050089,2326.2917062154143,1850.532104646784,2.0360741481522067,2.2881049101102104,-0.20620628209371109,-0.2156772787090577,0.5650991505064258,0.44469407759380664,-0.7068481682909983,-0.785523935505008
tt10675920,40.68292682926829,68.62266532503469,52721030.66260259,143501732.48125032,0.2819824453911919,0.2627766369114363,4348.521303956648,2944.6089473726915,-0.20100676959789876,0.6523044281989201,2.3474755556553775,2.7740302713341336,0.20134158468897886,-0.052295214294400275,0.11694695775381136,0.30611069585224693
tt10693740,33.357894736842105,20.52414023558532,3613433.2197576636,7154271.780722774,0.3254918828654427,0.2746395674666891,2731.000468488924,1885.2359052736126,-0.41678557088283946,-0.5354085020828094,-0.06277126416266356,-0.08843511087256317,0.5149351488253233,0.08942895549846099,-0.5419820689119075,-0.7508976011155738
tt10758262,73.40277777777777,67.45423545762593,28689261.56135453,79987765.97896557,0.2922969907504543,0.22534346369638975,7977.3659897751595,3623.8998313780794,0.7628456923170935,0.6234519995835328,1.1679738478330979,1.4406242110720782,0.27568350288939986,-0.49950219842917354,1.5952284390900506,0.9838852586498789
tt10782442,40.606382978723396,55.745855314897604,600509.3247415225,1676450.0033262528,0.1914591974390332,0.2543460399922627,1701.1265264054655,1915.8553860369864,-0.20326157750971507,0.3343330616886438,-0.21064838734647165,-0.20343597064020558,-0.45110325510733873,-0.15301394847758945,-0.9615215390475189,-0.7203464695221142
tt10796470,59.574074074074076,55.92706952473143,952384.2694993244,2539533.5436954107,0.3421918594432146,0.2846932357344261,3256.467294137553,2398.472862743746,0.3554835032018965,0.3388078446423862,-0.19337803589905606,-0.18531647839908932,0.6352999588534064,0.20953821366038747,-0.32792278981170636,-0.23880629729918476
tt10837312,58.60714285714285,101.4607615753784,60232699.8629533,100712061.10174452,0.3675788977111604,0.33239663239186873,6323.89928011629,4559.893044275271,0.3269999066412563,1.4631864968244406,2.716155306741599,1.8757080553534575,0.8182766249622796,0.7794415993446296,0.9216561513459849,1.9177891363411228
tt10911666,2567.6666666666665,3254.4667083188233,18180.613244605367,25711.26982278083,0.0740313230670915,0.10808288843513784,609.3261930693271,835.691889584787,74.23819231765783,79.32141448277633,-0.23922962524164146,-0.23809141970720188,-1.2974627529759368,-1.9003919365028472,-1.406287946492565,-1.7980988121430466
tt10933674,49.0,56.33715470273592,298149.8146247601,853737.6955184387,0.06244021121366525,0.13553688875021222,2320.155831544002,2230.4409205907536,0.04399530770838768,0.34893421478631526,-0.2254884749428737,-0.22070791313561966,-1.3810055034555337,-1.5724042285731217,-0.709347737901678,-0.4064631565481279
tt1226837,40.75824175824176,33.81960568629856,1861468.3185766784,4990376.616947346,0.08859905958594594,0.13192210490391984,3833.431606957697,2345.593638255972,-0.19878816292318413,-0.20709913707506644,-0.14875934037467844,-0.13386371632812252,-1.1924660285514868,-1.6155893620618778,-0.09288499324601318,-0.2915674841517889
tt1235187,41.159292035398224,36.59937771405831,1940993.7223989645,11569108.53788486,0.21823136541993232,0.29051718378014785,2734.8107890862275,2103.9316531888094,-0.18697413303664037,-0.13845729879695387,-0.1448561591636551,0.0042495443497782516,-0.25814328908259676,0.27911581068435326,-0.5404298596374351,-0.5326900284555116
tt1255919,38.35164835164835,32.30431319698796,859442.0788234473,1618656.1938073726,0.16875520637664315,0.21263822002706897,2739.267814145588,1665.2087927235793,-0.26968093634760315,-0.244516760159475,-0.19793972555948341,-0.20464928827885961,-0.6147419020465955,-0.6512893224171149,-0.5386142025406039,-0.9704335665224662
tt1319706,85.66666666666667,117.74521862027565,12603806.002643745,13717360.694549605,0.460839315502899,0.19327919200763224,7023.839085309466,2260.6495878902037,1.1241119926070695,1.8653040286795797,0.3784846419962534,0.04934974202936672,1.4904495719341577,-0.8825679395575107,1.2067904410858559,-0.3763219213958813
tt1458902,83.44444444444444,107.61293235423211,661668.702195034,1956853.6340146256,0.13742735520974236,0.1674033689795902,1560.4662823395347,1138.8100564241204,1.0586503753404826,1.6151041028166624,-0.20764662788998545,-0.1975492039797434,-0.8405368806641745,-1.1917014643030002,-1.018822264751077,-1.4956572692886023
tt1477834,36.631578947368425,24.215720266662334,6649182.399190394,17457090.54912497,0.3834232546569834,0.3144804914009081,3903.631082618126,2566.5804119506874,-0.32035027260432547,-0.44425108451281065,0.08622614533204702,0.1278612683352281,0.9324745703857197,0.5654008784612528,-0.06428785177179239,-0.07107399976725987
tt1517451,48.676056338028175,42.549316754543966,4315621.191235177,10101296.080687668,0.2999499190820016,0.28945104161734525,3819.1639551251233,2920.1694976272834,0.03445266350121641,0.00846653139598099,-0.028307221666225936,-0.02656556819219263,0.33084185957903084,0.26637881351484194,-0.09869720272653264,0.2817258001378547
tt1571234,35.0,17.471472074458926,6216474.159360332,39217974.23603012,0.2815953594334625,0.24196796057744435,2837.226043679057,3001.682584059499,-0.368412881071109,-0.6107890556462799,0.06498842014760255,0.5847071525193507,0.19855166893372844,-0.3008925034876296,-0.49870898498479965,0.3630569320869803
tt1648190,35.32773109243698,30.155649231385226,2921938.358507756,12259932.551239688,0.2987199800559245,0.29780486891588664,3260.968883900173,2971.086901766901,-0.3587586677683476,-0.29757443646100007,-0.09671047880634277,0.01875263676723493,0.3219770940190035,0.366180395675709,-0.32608897840372303,0.33252954584106653
tt1680140,48.323076923076925,57.53931303360076,2649232.2891211524,15473139.230651164,0.18578416323466665,0.22550731861695145,2911.7648244959614,3159.4213911243737,0.02405469198718132,0.3786195116048506,-0.11009514779262625,0.08621038653708521,-0.49200597199022605,-0.4975446549305479,-0.46834414193884916,0.5204436327066336
tt1690543,38.04,56.65061105878147,294377998.129034,1489362426.9396539,0.36079154292656573,0.288297436706042,6545.324225181355,3454.2849646181517,-0.2788613886504183,0.356674497185036,14.208225575053905,31.028899319620987,0.7693568755580599,0.25259691556290426,1.0118579715216391,0.814649008217175
tt1727824,34.009433962264154,26.959261818395714,3853334.899961288,16832486.422107007,0.2560410868353518,0.25987525887096474,2857.7899659482173,2049.084522399913,-0.3975927057489035,-0.3765038974691541,-0.05099666528409351,0.11474838979692292,0.01436966410556268,-0.08695742462479797,-0.4903318655139836,-0.5874147288253371
tt1759744,39.3370786516854,32.30053529323886,2798576.244882233,9434325.184365472,0.2449368175118053,0.28902442544053114,3675.655336739239,3041.6392630762202,-0.24065239883283768,-0.24461004919742005,-0.10276520674122103,-0.04056789058127598,-0.06566417674475014,0.2612821113806115,-0.15715826990889709,0.4029244193285563
tt1780790,49.404761904761905,47.38447582017589,637637.3613479538,1422148.5089457172,0.297179228547115,0.3566510478555258,2559.6054410879265,2912.062243520333,0.055918673710515995,0.12786272767310283,-0.20882610857869258,-0.2087747515794893,0.3108721525363202,1.0692044770237774,-0.6118032150166663,0.27363664314015246
tt1826956,29.71264367816092,17.477675774605448,455267.3063795713,1407048.0820865796,0.47521478455085503,0.3566266054248538,4664.703879549103,3312.356905918968,-0.5241663842226431,-0.6106358656084168,-0.2177770014732019,-0.20909176847821806,1.594060531683939,1.0689124679642472,0.2457501683310352,0.6730377630222626
tt1828172,79.15625,45.32253121723787,705694817.9270338,1399739236.5951033,0.14192874130729652,0.24347042357061055,9991.113854218149,4416.895104311425,0.9323299107713661,0.07694644153169429,34.396039853885924,29.147358743169278,-0.8080932134547054,-0.2829428645380286,2.4155683637278043,1.7751103980832588
tt1842422,79.43434343434343,84.96109170294838,94178420.76527518,277239872.47781724,0.20980847371462935,0.2105841487800092,5787.519839531056,3362.110584734625,0.9405219114548692,1.0557546428035427,4.382243042890318,5.581715827442216,-0.31885114428673694,-0.6758289200173077,0.7031514032410672,0.7226803810830521
tt1977094,39.0,32.425480176951616,359551.689413225,1139782.9512415435,0.17394447462258844,0.2394105441060641,1883.8454073195362,2390.656938818217,-0.2505819699912528,-0.24152474349039035,-0.22247481349034573,-0.2147027067456727,-0.5773403354216857,-0.33144547052497486,-0.8870873977900164,-0.2466047744261693
tt2051958,2726.0,0.0,408619.2764012679,0.0,0.16740726405878356,0.09545961854248386,4796.871969047948,0.0,78.90233254790215,-1.0422179457276282,-0.22006653042107682,-0.23863119961525556,-0.624457174416135,-2.051199735408443,0.2995914473180593,-2.6319252603312773
tt2226440,42.32380952380952,48.56326168501791,2955621.8842620463,5546555.63717074,0.451017285488848,0.3092407078719492,6179.551003595288,3654.1431378643792,-0.15267009387965805,0.15697088038885643,-0.09505725985332789,-0.12218734785364208,1.4196574500874148,0.5028021835538468,0.8628530328554869,1.0140610556669696
tt2258058,45.77358490566038,22.819754359660486,2555178.0989951533,6198518.8416628335,0.16698581426025425,0.17436850894579267,3606.0910995774334,2735.480438734145,-0.05104754981357177,-0.47872213648155904,-0.1147114154262769,-0.10850009549307103,-0.6274947669959878,-1.1084902649620387,-0.185496634447192,0.09744900636328956
tt2319991,36.62105263157895,25.92303545715701,7615214.9268796565,27900920.32101114,0.4496604486627697,0.3017676742971085,3795.243281248349,2256.349530166749,-0.3206603539492725,-0.40209178079100594,0.13363992545871206,0.34711801889067245,1.4098780706943086,0.4135232760953931,-0.10844176119477224,-0.3806123804792333
tt2328900,36.470588235294116,28.44316861445732,1945199.10512878,4317317.894864876,0.21897768196238704,0.2779975097559847,3371.2035043396227,2745.8738563262714,-0.3250926931741031,-0.3398612917813987,-0.14464975504538294,-0.14799384594150003,-0.25276422472073745,0.12954565187008674,-0.2811827307942275,0.1078192236447874
tt2368254,34.10185185185185,28.800700806421624,1546200.0382161585,3539805.512600535,0.3248018991225121,0.34417312309045306,5409.772810253896,3517.790759790831,-0.3948702847163546,-0.33103263005844036,-0.16423300249005365,-0.16431686557849223,0.5099621022013628,0.9201330886487793,0.5492686977638969,0.8780130449969433
tt2388771,45.1860465116279,45.116261088464405,800296.1829987846,2028554.9225207327,0.27749418320097696,0.2606321698040812,2158.8369097213454,2268.1234698550493,-0.06835509587938238,0.07185294441053502,-0.20084266145412982,-0.19604391407442467,0.16899250782856542,-0.07791475400446184,-0.775064183593476,-0.368864722719439
tt2396489,51.265625,48.309950510835506,672393.4643778311,1117387.2390305973,0.22221486585120614,0.29282737468926884,4047.710887808151,3383.119544886037,0.11073547218721248,0.150715783036042,-0.20712024652965774,-0.2151728801583958,-0.22943227440397426,0.30671522106050303,-0.005594100375015556,0.7436424447832083
tt2396557,6527.0,0.0,0.0,0.0,0.21589336031940606,0.11507228428507282,1087.5134909345038,0.0,190.87115580153548,-1.0422179457276282,-0.2401219467466011,-0.23863119961525556,-0.2749944228826346,-1.8168909567430787,-1.2114889158790898,-2.6319252603312773
tt2458010,45.134615384615394,48.91044754138142,498060.0241185939,989062.7219779608,0.2589969194902112,0.2982737084718466,2800.511259636643,2605.147945625125,-0.06987014001781923,0.1655440565943016,-0.21567669485645297,-0.21786691263882724,0.035673779971839036,0.3717815324711237,-0.5136654766619622,-0.03259255700117748
tt2459244,54.56521739130435,41.4412376923576,3023643.0508627295,5203192.852267857,0.24461897219828674,0.2647461843077385,5397.446274202505,3045.5385242648995,0.20793396660210076,-0.018895634647274333,-0.09171871736669077,-0.12939587289894044,-0.06795504168110575,-0.028765407025569883,0.544247240095839,0.4068149765399348
tt2570500,72.0,52.344054103594225,499366.4754744437,790484.3190749253,0.2186953519782819,0.24307797171202555,5578.029103736241,2880.504781914654,0.7215230464175608,0.25033124921312266,-0.21561257300179804,-0.2220358483934308,-0.2547991134970054,-0.2876314120754662,0.6178112186784077,0.24214962447640334
tt2574538,72.20779220779221,65.70681390713563,2323201.265723647,4573604.882770515,0.195214470651556,0.2475967585106536,4395.4840465792295,2811.51055111023,0.7276441327074236,0.5803023361310554,-0.12609705540418165,-0.14261338174348157,-0.42403718440215676,-0.23364632765440554,0.1360781575549578,0.1733094034163246
tt2647424,48.26086956521739,48.446041154997204,15667028.268690825,27761952.17738774,0.2049773497487652,0.2286631917493417,4596.521110968867,2516.2146184303037,0.022222204574066408,0.15407631472512437,0.5288304562814832,0.34420053514504395,-0.3536713918281225,-0.45984204025397796,0.21797457227637465,-0.12132736616303666
tt2677722,34.19417475728155,27.34463908072105,295285.2322107235,794561.300860673,0.289760119788988,0.2899153401664072,2331.3505229920647,1954.3345919441736,-0.3921506617012743,-0.3669876481320039,-0.22562907132740614,-0.2219502566327509,0.2573990466256063,0.27192569976654446,-0.704787359464536,-0.6819531573569874
tt2700194,60.72043010752689,49.918937641929816,16829868.041956082,37547376.09408876,0.20160479260364772,0.2502876165767372,3842.8403105310413,2637.8134188850536,0.3892525471628052,0.19044703917546998,0.5859037201228378,0.5496347769553557,-0.37797904269161126,-0.20149915932446363,-0.08905217220789825,0.0
tt2709692,82.9298245614035,85.5491773313717,266908255.1627669,386523502.65916896,0.222691537658466,0.2208029901541512,8273.268513482,4085.179985681989,1.043490842920852,1.0702764374675633,12.859984893910362,7.876005773355289,-0.22599667009283156,-0.553746370241785,1.7157701703980732,1.4441357378953454
tt2728784,33.49230769230769,25.54400310590641,4271519.590068937,26926489.28794159,0.15089893564908136,0.21202044385139165,2799.31381206599,2378.127072451056,-0.4128260706319779,-0.4114513531217212,-0.030471769505967604,0.32666090817384114,-0.7434406833846321,-0.6586697766149952,-0.5141532805559907,-0.25910667147628186
tt2777020,57.0,46.776691028004656,9244111.765964832,28006737.53062455,0.21405588472368114,0.2497290483805201,3725.0719493216884,3123.797873353885,0.2796571298681001,0.11285449498513796,0.2135877060599953,0.34933953513896826,-0.28823799840387504,-0.2081722670791502,-0.13702743776375523,0.4848996341771093
tt2829242,77.77966101694916,77.85102413717577,2192642.968748375,2946417.225996438,0.2589787297329464,0.2348280437552232,5847.790040021154,3400.5004251318915,0.8917787272575228,0.8801833718063524,-0.13250497874947978,-0.1767744017869726,0.035542677591698595,-0.3861917286079619,0.7277036585660528,0.7609845272210148
tt2919200,142.0,315.98665726192866,59330405.08292299,242066875.26259628,0.3022805446528643,0.31652673592674857,5204.433840133519,3474.9950830336134,2.783563990315044,6.7605460252785825,2.6718698348930197,4.843297331052624,0.34763980553883955,0.5898469717151255,0.4656198168647297,0.8353128972594654
tt2949654,95.88636363636364,112.39342748275948,16378725.102960765,36377983.082439706,0.29479297494166073,0.30945478291380346,4576.916087071425,2423.56455481168,1.4251610438319295,1.733150464253767,0.5637612026587654,0.5250846533458523,0.2936732684204211,0.5053596972675838,0.2099880789767293,-0.21377061520535334
tt2990140,34.73728813559322,33.763240457709536,1369688.7483229889,4225555.319313859,0.2077711437530241,0.2574302032845843,1930.673603605798,1275.0251015163865,-0.3761517756547437,-0.2084909824734226,-0.17289634171413495,-0.1499203005637378,-0.3335351669050402,-0.11616803758954514,-0.8680110080936232,-1.3597462850435407
tt2993848,37.91764705882353,42.602461062493965,5789381.932667445,21943662.88656983,0.27562728369014744,0.2757522250786679,3345.1547705006687,2645.897180550989,-0.28246562828344907,0.009778841526191908,0.04402633414138678,0.22205193338112583,0.15553685991696237,0.10272166387156884,-0.2917941964755416,0.008065716996794339
tt3076510,35.04,31.65277870898541,51068614.77695016,97090567.5366644,0.31966117151768203,0.29960018436726105,5129.9825541606515,3253.387251144604,-0.36723457196031045,-0.260605318685667,2.2663734382478626,1.7996787702559167,0.47291039145914027,0.38762868711408965,0.43529061656980617,0.614199741014146
tt3201736,36.57364341085271,37.453801039506686,2711389.442537793,5282932.799175435,0.2577705167503133,0.2953230487112823,4122.529721793495,1848.2957157226413,-0.3220569218672122,-0.11735873850467685,-0.10704441655850784,-0.127721820177832,0.026834502137030015,0.33653056282585236,0.02488482785466074,-0.7877553323351388
tt3209242,29.80232558139535,26.47896039176917,1316804.2478726134,2872008.3240162632,0.2631978923467222,0.2851652415199297,5204.785571625212,2872.5365037789447,-0.5215245591312709,-0.38836414087113397,-0.17549196246663737,-0.1783365350672841,0.06595222362427579,0.2151771767965499,0.46576310162767476,0.23419913322612274
tt3211248,39.34883720930232,40.19162455903505,73138.31896054519,212751.6911893529,0.07164960278834878,0.14552529409827078,1186.6554060901594,1130.7932666282236,-0.24030601844359117,-0.049752748738338785,-0.23653224963534122,-0.23416471121931073,-1.3146289632131698,-1.4530746540708617,-1.1711015006304935,-1.5036561639107646
tt3226786,31.013333333333332,41.09711857971986,357971.3045012029,700655.5808824382,0.2980459807819659,0.2851081629007169,2478.5218546956007,2090.0845765159847,-0.4858510224473657,-0.02739308272654141,-0.22255238026018664,-0.22392170422149102,0.31711925519562045,0.21449526941429015,-0.6448342137454163,-0.5465061955187436
tt3254614,281.962962962963,544.5219773465925,2080448.2603342202,3992089.951531243,0.2733738462876836,0.2987139016442141,3640.7932014419594,3351.5075359043776,6.906554851155569,12.403844945273313,-0.138011599990121,-0.15482164987958397,0.13929524642759014,0.37704043638291,-0.1713600485662227,0.7121010005047816
tt3263946,33.64545454545455,28.283495464713678,1641329.3186306148,7553608.669440278,0.2303158262132833,0.2649069743681546,2776.1049763231813,1771.5963775695407,-0.40831471232315114,-0.3438041541501854,-0.1595639684193606,-0.08005147091389425,-0.17104473412896015,-0.026844478826818594,-0.5236078577155062,-0.8642834613114334
tt3289724,27.572519083969464,10.804318146036834,4002061.2845673407,6919105.976593765,0.25095266147124107,0.27898191573415976,3316.0749483220466,2013.3752149262748,-0.5872095919121397,-0.7754233123982097,-0.043697035202679244,-0.0933721589843472,-0.022305079085902617,0.14130616242405056,-0.30364043579661404,-0.6230443255572129
tt3295256,118.52631578947368,87.70006806758005,290601.02599171025,722243.7006491143,0.2934462770925594,0.2921910292143216,2328.163690487448,2036.7938916899368,2.0920825910832566,1.1233891001587155,-0.2258589765504399,-0.22346848532631283,0.28396696553925027,0.299112922984299,-0.7060855785627812,-0.5996779242429503
tt3369286,51.50877192982456,34.457766067339485,4919337.180340958,14232181.429816838,0.1567646913277059,0.24061580348853204,3451.3838627612677,2548.4443168056914,0.11789802825408696,-0.1913408298349535,0.001323723820550724,0.06015783867578231,-0.7011633445727599,-0.31704646645344803,-0.24851967980038622,-0.08916961130450883
tt3380190,37.94690265486726,20.982437117684967,23950735.24615634,42642419.35563429,0.2859974053501453,0.3405181708253033,5623.865819374122,3251.8423978711135,-0.28160382489944497,-0.5240916242416436,0.9354025436652821,0.6565996216403079,0.23027934340254602,0.876468070717647,0.6364837091703701,0.6126583361805458
tt3380766,38.583333333333336,36.27432134291266,237637.37199801675,392559.1391853469,0.13914372683100054,0.1624586121535089,2493.947718216518,1874.6336103524088,-0.26285602322873775,-0.14648402423941115,-0.22845848223289192,-0.230389851073716,-0.8281661600725474,-1.250775531435059,-0.6385501838816668,-0.7614762294676856
tt3385524,43.544303797468345,35.76816966555827,359500.4783009592,984549.1558526921,0.17736321082242204,0.2491509055841001,3469.8218182818964,4124.901487559008,-0.11671710582141646,-0.15898259650871888,-0.2224773269796408,-0.21796167000883984,-0.5526998497711362,-0.21507922885075606,-0.24100861483076522,1.4837685729624337
tt3410974,33.8,22.402349500842423,8602748.066669023,19576095.23669794,0.2207180078532188,0.28846113444040605,7143.1919714467895,3897.767984863022,-0.40376215439506596,-0.48902925394636004,0.18210897573983195,0.17234744748185496,-0.24022085412010236,0.25455258118799234,1.255411194134437,1.2571420803783733
tt3429692,165.95454545454547,115.28797038591007,32.51203847471117,78.97915529256572,0.2505407910270749,0.2878385198967822,7631.7311032767075,4100.177065475455,3.4892104691682744,1.8046263780563978,-0.2401203510253396,-0.23862954153451993,-0.025273628624722343,0.24711432393064223,1.4544272485593055,1.4590993410285458
tt3429774,36.814432989690715,26.849842057131962,8625201.854147367,26174250.7339398,0.4283621311871468,0.3439050670207712,3768.381953474031,2304.662938986849,-0.31496380800395796,-0.3792058361468913,0.1832110286334914,0.31086848483916135,1.256370793307864,0.9169306738865372,-0.1193842530484627,-0.3324068174261498
tt3458560,54.24615384615385,46.449652070976725,2733958.5115744644,14240374.150682598,0.32504975643780704,0.3239501707712269,2349.2475068397885,2607.249692603155,0.19853507954773772,0.10477881288791024,-0.10593670553812647,0.060329835864023525,0.5117485297769112,0.6785333325974489,-0.6974966699794619,-0.030495501567802646
tt3511822,69.84444444444446,69.03813939669888,20851116.23746453,33183007.746204395,0.13965445546746108,0.15792378841395882,4104.115649567042,2271.2613295911874,0.6580252776689721,0.6625638680922361,0.7832703432039969,0.458009650628604,-0.8244850917179187,-1.3049522061320307,0.01738349221614931,-0.36573386735120406
